# Time[CET]   Date          Tau         TauERR
  21:21:41    2014-10-26    0.5708      0.0330
  21:25:56    2014-10-26    0.5198      0.0104
  21:30:11    2014-10-26    0.5214      0.0288
  21:34:25    2014-10-26    0.5215      0.0152
  21:38:40    2014-10-26    0.5298      0.0096
  21:42:55    2014-10-26    0.5485      0.0081
  21:47:09    2014-10-26    0.5386      0.0115
  21:51:24    2014-10-26    0.5542      0.0191
  21:55:39    2014-10-26    0.5073      0.0098
  21:59:53    2014-10-26    0.5343      0.0100
  22:04:08    2014-10-26    0.5138      0.0116
  22:12:37    2014-10-26    0.3685      0.0810
  22:21:07    2014-10-26    0.6750      0.1013
  22:25:21    2014-10-26    0.4983      0.0193
  22:29:36    2014-10-26    0.5280      0.0139
  22:33:51    2014-10-26    0.5540      0.0210
  22:38:05    2014-10-26    0.5302      0.0121
  22:42:20    2014-10-26    0.5086      0.0118
  22:46:35    2014-10-26    0.5125      0.0099
  22:50:50    2014-10-26    0.5369      0.0100
  22:55:04    2014-10-26    0.5146      0.0129
  22:59:19    2014-10-26    0.5214      0.0091
  23:03:34    2014-10-26    0.5272      0.0114
  23:07:48    2014-10-26    0.5275      0.0132
  23:12:03    2014-10-26    0.4991      0.0128
  23:16:18    2014-10-26    0.5234      0.0104
  23:20:32    2014-10-26    0.5057      0.0131
  23:24:47    2014-10-26    0.5116      0.0078
  23:29:02    2014-10-26    0.5059      0.0114
  23:33:16    2014-10-26    0.5271      0.0198
  23:37:31    2014-10-26    0.5417      0.0173
  23:41:46    2014-10-26    0.5371      0.0128
  23:46:01    2014-10-26    0.5532      0.0150
  23:50:15    2014-10-26    0.5348      0.0202
  23:54:30    2014-10-26    0.5184      0.0230
  23:58:45    2014-10-26    0.5261      0.0225
  00:02:59    2014-10-27    0.5228      0.0455
  00:19:58    2014-10-27    0.5383      0.0873
  00:24:13    2014-10-27    0.5041      0.0117
  00:28:27    2014-10-27    0.5062      0.0073
  00:32:42    2014-10-27    0.5135      0.0169
  00:36:57    2014-10-27    0.5294      0.0103
  00:41:12    2014-10-27    0.4990      0.0097
  00:45:26    2014-10-27    0.5049      0.0106
  00:49:41    2014-10-27    0.5183      0.0115
  00:53:56    2014-10-27    0.5057      0.0092
  00:58:10    2014-10-27    0.5029      0.0104
  01:02:25    2014-10-27    0.5293      0.0127
  01:06:40    2014-10-27    0.5342      0.0129
  01:10:54    2014-10-27    0.5403      0.0128
  01:15:09    2014-10-27    0.5719      0.0181
  01:19:24    2014-10-27    0.5550      0.0135
  01:23:39    2014-10-27    0.4969      0.0239
  01:27:53    2014-10-27    0.5634      0.0139
  01:32:08    2014-10-27    0.5665      0.0106
  01:36:23    2014-10-27    0.5933      0.0233
  01:40:37    2014-10-27    0.5720      0.0112
  01:44:52    2014-10-27    0.5888      0.0356
  01:49:07    2014-10-27    0.5540      0.0110
  01:53:21    2014-10-27    0.5247      0.0110
  01:57:36    2014-10-27    0.5282      0.0271
  02:01:51    2014-10-27    0.5312      0.0146
  02:06:06    2014-10-27    0.5009      0.0201
  02:14:35    2014-10-27    0.5625      0.0260
  02:18:50    2014-10-27    0.5238      0.0085
  02:23:04    2014-10-27    0.4970      0.0154
  02:27:19    2014-10-27    0.5396      0.0224
  02:31:34    2014-10-27    0.5212      0.0153
  02:35:49    2014-10-27    0.5231      0.0104
  02:40:03    2014-10-27    0.5128      0.0154
  02:44:18    2014-10-27    0.5042      0.0142
  02:48:33    2014-10-27    0.5642      0.0590
  02:52:47    2014-10-27    0.4971      0.0396
  02:57:02    2014-10-27    0.5312      0.0108
  03:01:17    2014-10-27    0.5141      0.0167
  03:05:32    2014-10-27    0.5058      0.0064
  03:09:46    2014-10-27    0.5296      0.0172
  03:14:01    2014-10-27    0.5065      0.0131
  03:18:16    2014-10-27    0.5302      0.0155
  03:22:30    2014-10-27    0.4335      0.0494
  03:26:45    2014-10-27    0.5224      0.0070
  03:31:00    2014-10-27    0.5338      0.0114
  03:35:15    2014-10-27    0.5480      0.0113
  03:39:29    2014-10-27    0.5210      0.0070
  03:43:44    2014-10-27    0.5300      0.0063
  03:47:59    2014-10-27    0.5486      0.0379
  03:52:14    2014-10-27    0.5173      0.0103
  03:56:28    2014-10-27    0.5563      0.0138
  04:00:43    2014-10-27    0.5116      0.0155
  04:04:58    2014-10-27    0.0144      1.9214
  04:09:12    2014-10-27    0.5199      0.0113
  04:13:27    2014-10-27    0.5833      0.0438
  04:17:42    2014-10-27    0.5376      0.0130
  04:21:57    2014-10-27    0.5335      0.0120
  04:26:11    2014-10-27    0.5265      0.0099
  04:30:26    2014-10-27    0.5262      0.0086
  04:34:41    2014-10-27    0.5398      0.0091
  04:38:56    2014-10-27    0.5280      0.0139
  04:43:10    2014-10-27    0.5147      0.0097
  04:47:25    2014-10-27    0.4992      0.0105
  04:51:40    2014-10-27    0.5310      0.0270
  04:55:55    2014-10-27    0.5043      0.0052
  05:00:09    2014-10-27    0.4439      0.0459
  05:04:24    2014-10-27    0.5161      0.0124
  05:08:39    2014-10-27    0.5122      0.0095
  05:12:54    2014-10-27    0.4883      0.0229
  05:17:08    2014-10-27    0.4925      0.0306
  05:21:23    2014-10-27    0.5003      0.0314
  05:25:38    2014-10-27    0.5421      0.0174
  05:29:53    2014-10-27    0.5533      0.0342
  05:34:07    2014-10-27    0.5245      0.0225
  05:38:22    2014-10-27    0.5165      0.0177
  05:42:37    2014-10-27    0.5247      0.0148
  05:46:52    2014-10-27    0.5137      0.0110
  05:51:06    2014-10-27    0.5304      0.0112
  05:55:21    2014-10-27    0.5118      0.0100
  05:59:36    2014-10-27    0.5508      0.0132
  06:03:51    2014-10-27    0.5447      0.0091
  06:08:05    2014-10-27    0.5315      0.0139
  06:12:20    2014-10-27    0.5096      0.0103
  06:16:35    2014-10-27    0.5141      0.0093
  06:25:04    2014-10-27    0.5143      0.0112
  06:29:19    2014-10-27    0.5248      0.0162
  06:33:34    2014-10-27    0.5426      0.0125
  06:37:48    2014-10-27    0.5293      0.0113
  06:42:03    2014-10-27    0.5299      0.0110
  06:46:18    2014-10-27    0.5261      0.0090
  06:50:33    2014-10-27    0.5528      0.0150
  06:54:47    2014-10-27    0.5289      0.0145
  06:59:02    2014-10-27    0.5962      0.0695
  07:03:17    2014-10-27    0.5327      0.0168
  07:07:32    2014-10-27    0.5236      0.0159
  07:11:46    2014-10-27    0.5261      0.0160
  07:16:01    2014-10-27    0.5155      0.0147
  07:20:16    2014-10-27    0.5204      0.0324
  07:24:31    2014-10-27    0.5133      0.0060
  07:28:45    2014-10-27    0.5154      0.0141
  07:33:00    2014-10-27    0.5135      0.0095
  07:37:15    2014-10-27    0.5177      0.0196
  07:41:29    2014-10-27    0.4902      0.0231
  07:45:44    2014-10-27    0.5132      0.0261
  07:49:59    2014-10-27    0.5056      0.0222
  07:54:14    2014-10-27    0.5065      0.0187
  07:58:28    2014-10-27    0.5181      0.0192
  08:02:43    2014-10-27    0.5082      0.0134
  08:06:58    2014-10-27    0.5089      0.0169
  08:11:12    2014-10-27    0.4142      0.1033
  08:15:27    2014-10-27    0.4891      0.0169
  08:19:42    2014-10-27    0.4890      0.0226
  08:23:57    2014-10-27    0.4759      0.0267
  08:28:11    2014-10-27    0.5011      0.0131
  08:32:26    2014-10-27    0.4913      0.0132
  08:36:41    2014-10-27    0.5092      0.0122
  08:40:55    2014-10-27    0.4896      0.0332
  08:45:10    2014-10-27    0.4952      0.0118
  08:49:25    2014-10-27    0.4930      0.0118
  08:53:40    2014-10-27    0.4895      0.0256
  08:57:54    2014-10-27    0.4850      0.0104
  09:02:09    2014-10-27    0.4827      0.0091
  09:06:24    2014-10-27    0.5279      0.0151
  09:10:39    2014-10-27    0.4891      0.0170
  09:14:54    2014-10-27    0.4781      0.0068
  09:19:08    2014-10-27    0.4786      0.0094
  09:23:23    2014-10-27    0.4493      0.1577
  09:27:38    2014-10-27    0.4909      0.0124
  09:31:53    2014-10-27    0.4955      0.0122
  09:36:08    2014-10-27    0.4679      0.0087
  09:40:23    2014-10-27    0.4711      0.0123
  09:44:38    2014-10-27    0.4668      0.0610
  09:48:53    2014-10-27    0.4665      0.0140
  09:53:08    2014-10-27    0.3175      0.0858
  09:57:23    2014-10-27    0.4730      0.0153
  10:01:37    2014-10-27    0.4611      0.0126
  10:05:52    2014-10-27    0.4818      0.0143
  10:10:07    2014-10-27    0.4719      0.0213
  10:14:22    2014-10-27    0.4714      0.0195
  10:18:37    2014-10-27    0.5068      0.0405
  10:22:52    2014-10-27    0.4693      0.0148
  10:27:07    2014-10-27    0.4869      0.0084
  10:31:22    2014-10-27    0.4821      0.0065
  10:35:37    2014-10-27    0.4748      0.0188
  10:39:52    2014-10-27    0.5082      0.0132
  10:44:07    2014-10-27    0.4559      0.0107
  10:48:22    2014-10-27    0.4239      0.0368
  10:52:37    2014-10-27    0.4221      0.0403
  10:56:52    2014-10-27    0.4963      0.1270
  11:01:07    2014-10-27    0.7438      0.1969
  11:05:22    2014-10-27    0.4897      0.0357
  11:09:37    2014-10-27    0.4972      0.0380
  11:13:52    2014-10-27    0.5121      0.0212
  11:18:07    2014-10-27    0.5212      0.0609
  11:22:22    2014-10-27    0.8027      0.2624
  11:26:37    2014-10-27    0.4762      0.0485
  11:30:52    2014-10-27    0.5426      0.0744
  11:35:07    2014-10-27    0.5390      0.0642
  11:39:22    2014-10-27    0.4060      0.0334
  11:43:37    2014-10-27    0.5145      0.0183
  11:47:52    2014-10-27    0.5365      0.0535
  11:52:07    2014-10-27    0.5191      0.0239
  11:56:22    2014-10-27    0.4519      0.0428
  12:00:37    2014-10-27    0.5723      0.0155
  12:04:52    2014-10-27    0.5969      0.0171
  12:09:07    2014-10-27    0.2903      0.2434
  12:13:22    2014-10-27    0.5512      0.0162
  12:17:37    2014-10-27    0.5911      0.0373
  12:21:52    2014-10-27    0.5705      0.0175
  12:26:07    2014-10-27    0.5881      0.0162
  12:30:22    2014-10-27    0.6106      0.0261
  12:34:36    2014-10-27    0.6341      0.0269
  12:38:51    2014-10-27    0.4615      0.1604
  12:43:06    2014-10-27    0.6213      0.0667
  12:47:21    2014-10-27    0.6576      0.0533
  12:51:35    2014-10-27    0.7075      0.0455
  12:55:50    2014-10-27    0.5363      0.1380
  13:00:05    2014-10-27    0.7816      0.0840
  13:04:19    2014-10-27    0.8186      0.1005
  13:08:34    2014-10-27    0.8760      0.1744
  13:12:49    2014-10-27    0.9997      0.2323
  13:17:04    2014-10-27    0.0248      0.2390
  13:21:18    2014-10-27    0.4250      0.1086
  13:25:33    2014-10-27    0.7048      0.0369
  13:29:48    2014-10-27    0.6652      0.0360
  13:34:03    2014-10-27    0.6288      0.0233
  13:38:18    2014-10-27    0.6050      0.1407
  13:42:32    2014-10-27    0.6820      0.0586
  13:46:47    2014-10-27    0.8677      0.1111
  13:51:02    2014-10-27    0.9306      0.0793
  13:55:17    2014-10-27    0.7366      0.0371
  13:59:31    2014-10-27    0.6730      0.0651
  14:03:46    2014-10-27    0.7497      0.0905
  14:08:01    2014-10-27    0.9091      0.1133
  14:12:16    2014-10-27    0.9372      0.0547
  14:16:30    2014-10-27    0.8975      0.0897
  14:20:45    2014-10-27    0.9773      0.0980
  14:25:00    2014-10-27    1.7464      0.1489
  14:29:15    2014-10-27    2.5833      0.3642
  14:33:29    2014-10-27    0.0477      0.3492
  14:37:44    2014-10-27    0.6235      0.0633
  14:41:59    2014-10-27    0.6235      0.1527
  14:46:14    2014-10-27    1.1461      0.0854
  14:50:28    2014-10-27    1.1397      0.2082
  14:54:43    2014-10-27    2.0886      0.2125
  14:58:58    2014-10-27    1.2047      0.1407
  15:03:13    2014-10-27    1.9313      0.2106
  15:07:28    2014-10-27    1.1259      0.2048
  15:11:42    2014-10-27    0.8191      0.0619
  15:15:57    2014-10-27    1.5255      0.0780
  15:20:12    2014-10-27    3.9022      0.5197
  15:24:27    2014-10-27    1.5209      0.0946
  15:28:42    2014-10-27    1.0693      0.0692
  15:32:57    2014-10-27    1.9492      0.2752
  15:37:12    2014-10-27    1.2938      0.1890
  15:41:27    2014-10-27    1.5645      0.2385
  15:45:41    2014-10-27    1.6722      0.2446
  15:49:56    2014-10-27    1.3640      0.1654
  15:54:11    2014-10-27    1.0304      0.2029
  15:58:26    2014-10-27    1.1331      0.2075
  16:02:41    2014-10-27    1.5989      0.2474
  16:06:56    2014-10-27    1.4334      0.1700
  16:11:11    2014-10-27    2.8593      0.1574
  16:15:25    2014-10-27    3.8092      0.2389
  16:19:40    2014-10-27    93.5477     NaN
  16:23:55    2014-10-27    0.9015      0.3656
  16:28:10    2014-10-27    4.0817      0.9713
  16:32:25    2014-10-27    2.3730      0.2321
  16:36:39    2014-10-27    2.1759      0.4167
  16:40:54    2014-10-27    1.4693      0.5178
  16:45:09    2014-10-27    0.2255      0.1984
  16:49:24    2014-10-27    0.7275      0.2286
  16:57:53    2014-10-27    8.6795      2.1515
  17:02:08    2014-10-27    48.6340     NaN
  17:06:23    2014-10-27    1.2518      0.1883
  17:10:37    2014-10-27    0.9621      0.2470
  17:14:52    2014-10-27    1.6563      0.3815
  17:19:07    2014-10-27    3.0391      0.6192
  17:23:22    2014-10-27    1.6376      0.3646
  17:27:36    2014-10-27    1.5826      0.2777
  17:31:51    2014-10-27    1.1195      0.1242
  17:36:06    2014-10-27    1.0260      0.1182
  17:40:21    2014-10-27    0.6201      0.0116
  17:44:35    2014-10-27    0.6635      0.0221
  17:48:50    2014-10-27    0.6104      0.0116
  17:53:05    2014-10-27    0.6120      0.0295
  17:57:20    2014-10-27    0.5716      0.0182
  18:01:34    2014-10-27    0.5348      0.0115
  18:05:49    2014-10-27    0.5189      0.0082
  18:10:04    2014-10-27    0.5145      0.0092
  18:14:18    2014-10-27    0.5353      0.0127
  18:18:33    2014-10-27    0.5286      0.0187
  18:22:48    2014-10-27    0.4947      0.0081
  18:27:03    2014-10-27    0.4933      0.0210
  18:31:17    2014-10-27    0.4688      0.0314
  18:35:32    2014-10-27    0.6067      0.0442
  18:39:47    2014-10-27    0.4951      0.0180
  18:44:02    2014-10-27    0.4659      0.0313
  18:48:16    2014-10-27    0.4974      0.0093
  18:52:31    2014-10-27    0.5427      0.0164
  18:56:46    2014-10-27    0.5185      0.0148
  19:01:00    2014-10-27    0.5126      0.0091
  19:05:15    2014-10-27    0.5139      0.0109
  19:09:30    2014-10-27    0.5031      0.0133
  19:13:45    2014-10-27    0.4888      0.0138
  19:17:59    2014-10-27    0.4936      0.0156
  19:22:14    2014-10-27    0.5029      0.0213
  19:26:29    2014-10-27    0.4920      0.0130
  19:30:43    2014-10-27    0.4879      0.0115
  19:34:58    2014-10-27    0.4990      0.0132
  19:39:13    2014-10-27    0.4749      0.0078
  19:43:28    2014-10-27    0.4742      0.0178
  19:47:42    2014-10-27    0.4401      0.0255
  19:51:57    2014-10-27    0.4570      0.0220
  19:56:12    2014-10-27    0.4646      0.0533
  20:00:26    2014-10-27    0.5075      0.0260
  20:04:41    2014-10-27    0.5032      0.0104
  20:08:56    2014-10-27    0.4603      0.0137
  20:13:11    2014-10-27    0.4849      0.0123
  20:17:26    2014-10-27    0.4580      0.0119
  20:21:40    2014-10-27    0.2309      0.1336
  20:25:55    2014-10-27    0.4806      0.0098
  20:30:10    2014-10-27    0.4662      0.0058
  20:34:25    2014-10-27    0.4541      0.0121
  20:38:40    2014-10-27    0.4749      0.0125
  20:42:55    2014-10-27    0.4739      0.0109
  20:47:10    2014-10-27    0.5138      0.0135
  20:51:25    2014-10-27    0.5234      0.0089
  20:55:39    2014-10-27    0.5468      0.0130
  20:59:54    2014-10-27    0.5225      0.0107
  21:04:09    2014-10-27    0.5124      0.0184
  21:08:24    2014-10-27    0.5340      0.0197
  21:12:39    2014-10-27    0.4898      0.0177
  21:16:54    2014-10-27    0.4761      0.0090
  21:21:09    2014-10-27    0.4680      0.0088
  21:25:24    2014-10-27    0.4755      0.0112
  21:29:39    2014-10-27    0.4671      0.0076
  21:33:53    2014-10-27    0.4641      0.0110
  21:38:08    2014-10-27    0.4762      0.0108
  21:42:23    2014-10-27    0.4714      0.0142
  21:46:38    2014-10-27    0.4761      0.0122
  21:50:53    2014-10-27    0.4791      0.0194
  21:55:08    2014-10-27    0.4680      0.0154
  21:59:23    2014-10-27    0.4995      0.0122
  22:03:38    2014-10-27    0.4694      0.0119
  22:07:53    2014-10-27    0.4765      0.0324
  22:12:08    2014-10-27    0.5961      0.0348
  22:16:22    2014-10-27    0.4976      0.0153
  22:20:37    2014-10-27    0.4632      0.0104
  22:24:52    2014-10-27    0.4875      0.0106
  22:29:07    2014-10-27    0.5173      0.1054
  22:33:22    2014-10-27    0.4432      0.0044
  22:37:37    2014-10-27    0.4261      0.0161
  22:41:52    2014-10-27    0.4659      0.0103
  22:46:07    2014-10-27    0.4435      0.0087
  22:50:22    2014-10-27    0.4269      0.0077
  22:58:52    2014-10-27    0.4527      0.0112
  23:03:07    2014-10-27    0.4551      0.0119
  23:07:22    2014-10-27    0.4493      0.0050
  23:11:36    2014-10-27    0.4600      0.0083
  23:15:51    2014-10-27    0.4422      0.0068
  23:20:06    2014-10-27    0.4476      0.0072
  23:24:21    2014-10-27    0.4443      0.0085
  23:28:36    2014-10-27    0.4412      0.0131
  23:32:51    2014-10-27    0.4642      0.0120
  23:37:06    2014-10-27    0.4648      0.0108
  23:41:21    2014-10-27    0.4376      0.0115
  23:45:36    2014-10-27    0.4460      0.0161
  23:49:51    2014-10-27    0.4239      0.0230
  23:54:06    2014-10-27    0.4364      0.0195
  23:58:21    2014-10-27    0.4156      0.0558
  00:02:36    2014-10-28    0.4276      0.0322
  00:15:20    2014-10-28    0.1419      0.1104
  00:19:35    2014-10-28    0.4686      0.0171
  00:23:50    2014-10-28    0.4743      0.0132
  00:28:05    2014-10-28    0.4797      0.0101
  00:32:20    2014-10-28    0.4924      0.0100
  00:36:35    2014-10-28    0.5103      0.0080
  00:40:50    2014-10-28    0.5230      0.0117
  00:45:05    2014-10-28    0.5306      0.0102
  00:49:20    2014-10-28    0.5266      0.0104
  00:53:35    2014-10-28    0.5417      0.0103
  00:57:50    2014-10-28    0.5222      0.0098
  01:02:05    2014-10-28    0.5323      0.0136
  01:06:20    2014-10-28    0.5453      0.0076
  01:10:34    2014-10-28    0.5439      0.0068
  01:14:49    2014-10-28    0.5551      0.0117
  01:19:04    2014-10-28    0.5401      0.0152
  01:23:19    2014-10-28    0.6075      0.0178
  01:27:34    2014-10-28    0.5699      0.0143
  01:31:49    2014-10-28    0.5769      0.0144
  01:36:04    2014-10-28    0.5641      0.0127
  01:40:19    2014-10-28    0.5644      0.0124
  01:44:34    2014-10-28    0.5798      0.0240
  01:48:49    2014-10-28    0.8183      0.1984
  01:53:04    2014-10-28    0.4775      0.0911
  01:57:19    2014-10-28    0.5699      0.0180
  02:01:34    2014-10-28    0.5894      0.0194
  02:05:49    2014-10-28    0.5860      0.0172
  02:10:04    2014-10-28    0.6541      0.0435
  02:14:19    2014-10-28    0.5863      0.0137
  02:18:34    2014-10-28    0.6011      0.0075
  02:22:49    2014-10-28    0.5968      0.0101
  02:27:04    2014-10-28    0.5828      0.0227
  02:31:19    2014-10-28    0.5969      0.0114
  02:35:34    2014-10-28    0.5790      0.0116
  02:39:49    2014-10-28    0.5737      0.0119
  02:44:04    2014-10-28    0.5841      0.0150
  02:48:19    2014-10-28    0.5847      0.0082
  02:52:34    2014-10-28    0.5373      0.0184
  02:56:49    2014-10-28    0.5737      0.0089
  03:01:04    2014-10-28    0.6488      0.1824
  03:05:19    2014-10-28    0.5596      0.0191
  03:09:34    2014-10-28    0.5654      0.0089
  03:13:49    2014-10-28    0.5532      0.0138
  03:18:04    2014-10-28    0.5543      0.0164
  03:22:19    2014-10-28    0.5679      0.0174
  03:26:34    2014-10-28    0.5659      0.0106
  03:30:48    2014-10-28    0.5530      0.0113
  03:35:03    2014-10-28    0.5414      0.0146
  03:39:18    2014-10-28    0.5433      0.0135
  03:43:33    2014-10-28    0.5654      0.0154
  03:47:48    2014-10-28    0.5487      0.0155
  03:52:03    2014-10-28    0.5447      0.0190
  03:56:18    2014-10-28    0.5505      0.0130
  04:00:33    2014-10-28    0.5301      0.0228
  04:04:48    2014-10-28    0.5282      0.0078
  04:09:03    2014-10-28    0.5197      0.0087
  04:13:18    2014-10-28    0.5400      0.0192
  04:17:33    2014-10-28    0.5363      0.0223
  04:21:48    2014-10-28    0.5892      0.0363
  04:26:03    2014-10-28    0.5155      0.0271
  04:30:18    2014-10-28    0.5146      0.0233
  04:34:33    2014-10-28    0.5210      0.0250
  04:38:48    2014-10-28    0.5213      0.0271
  04:43:03    2014-10-28    0.5254      0.0134
  04:47:18    2014-10-28    0.5350      0.0167
  04:51:33    2014-10-28    0.5138      0.0238
  04:55:48    2014-10-28    0.5579      0.0095
  05:00:03    2014-10-28    0.5352      0.0129
  05:04:18    2014-10-28    0.5571      0.0252
  05:08:33    2014-10-28    0.5164      0.0249
  05:12:48    2014-10-28    0.5525      0.0256
  05:17:03    2014-10-28    0.5590      0.0692
  05:21:18    2014-10-28    0.5672      0.0127
  05:25:33    2014-10-28    0.5614      0.0218
  05:29:48    2014-10-28    0.5433      0.0112
  05:34:03    2014-10-28    0.5608      0.0158
  05:38:18    2014-10-28    0.5654      0.0151
  05:42:33    2014-10-28    0.5514      0.0136
  05:46:48    2014-10-28    0.5521      0.0389
  05:51:03    2014-10-28    0.5515      0.0280
  05:55:18    2014-10-28    0.5432      0.0369
  05:59:33    2014-10-28    0.5195      0.0530
  06:03:48    2014-10-28    0.5367      0.0482
  06:08:03    2014-10-28    0.5456      0.0169
  06:12:18    2014-10-28    0.5166      0.0251
  06:16:33    2014-10-28    0.4711      0.0638
  06:20:48    2014-10-28    0.5274      0.0713
  06:25:03    2014-10-28    0.5552      0.0229
  06:29:18    2014-10-28    0.5119      0.0100
  06:33:33    2014-10-28    0.5115      0.0087
  06:37:48    2014-10-28    0.5260      0.0144
  06:42:03    2014-10-28    0.5223      0.0075
  06:46:19    2014-10-28    0.5188      0.0059
  06:50:34    2014-10-28    0.5202      0.0099
  06:54:49    2014-10-28    0.5316      0.0110
  06:59:04    2014-10-28    0.5317      0.0111
  07:03:19    2014-10-28    0.5214      0.0118
  07:07:34    2014-10-28    0.5228      0.0136
  07:11:49    2014-10-28    0.5102      0.0156
  07:16:04    2014-10-28    0.4882      0.0096
  07:20:19    2014-10-28    0.4627      0.0280
  07:24:34    2014-10-28    0.4994      0.0130
  07:28:49    2014-10-28    0.5076      0.0085
  07:33:04    2014-10-28    0.5004      0.0147
  07:37:19    2014-10-28    0.4899      0.0084
  07:41:34    2014-10-28    0.5034      0.0117
  07:45:49    2014-10-28    0.5336      0.0294
  07:50:04    2014-10-28    0.4348      0.0356
  07:54:19    2014-10-28    0.5178      0.0098
  07:58:34    2014-10-28    0.5178      0.0135
  08:02:49    2014-10-28    0.4941      0.0226
  08:07:04    2014-10-28    0.5252      0.0284
  08:11:19    2014-10-28    0.4961      0.0196
  08:15:34    2014-10-28    0.4627      0.0181
  08:19:49    2014-10-28    0.5364      0.0578
  08:24:04    2014-10-28    0.4710      0.0123
  08:28:19    2014-10-28    0.4795      0.0142
  08:32:34    2014-10-28    0.4654      0.0116
  08:36:49    2014-10-28    0.3865      0.0369
  08:41:04    2014-10-28    0.4423      0.0082
  08:45:19    2014-10-28    0.4333      0.0236
  08:49:34    2014-10-28    0.4586      0.0226
  08:53:49    2014-10-28    0.4437      0.0097
  08:58:04    2014-10-28    0.4152      0.0160
  09:02:19    2014-10-28    0.4618      0.1226
  09:06:34    2014-10-28    0.4593      0.0370
  09:10:49    2014-10-28    0.5758      0.1119
  09:15:04    2014-10-28    0.4463      0.0419
  09:19:19    2014-10-28    0.4182      0.0112
  09:23:34    2014-10-28    0.4372      0.0153
  09:27:49    2014-10-28    0.4286      0.0142
  09:32:04    2014-10-28    0.4271      0.0131
  09:36:19    2014-10-28    0.4394      0.0118
  09:40:34    2014-10-28    0.4388      0.0087
  09:44:49    2014-10-28    0.4271      0.0116
  09:49:04    2014-10-28    0.4141      0.0168
  09:53:19    2014-10-28    0.4052      0.0102
  09:57:34    2014-10-28    0.4065      0.0076
  10:01:49    2014-10-28    0.4054      0.0149
  10:06:04    2014-10-28    0.3920      0.0163
  10:10:19    2014-10-28    0.4323      0.0160
  10:14:33    2014-10-28    0.4118      0.0138
  10:18:48    2014-10-28    0.4012      0.0215
  10:23:03    2014-10-28    0.3958      0.0091
  10:27:17    2014-10-28    0.4076      0.0227
  10:31:32    2014-10-28    0.4023      0.0369
  10:35:47    2014-10-28    0.4145      0.0211
  10:40:01    2014-10-28    0.3785      0.1465
  10:44:16    2014-10-28    0.4298      0.0277
  10:48:31    2014-10-28    0.4120      0.0115
  10:52:45    2014-10-28    0.4161      0.0088
  10:57:00    2014-10-28    0.4292      0.0103
  11:01:15    2014-10-28    0.4265      0.0140
  11:05:29    2014-10-28    0.4177      0.0122
  11:09:44    2014-10-28    0.4214      0.0095
  11:13:58    2014-10-28    0.4230      0.0102
  11:18:13    2014-10-28    0.4376      0.0193
  11:22:28    2014-10-28    0.4166      0.0120
  11:26:42    2014-10-28    0.4245      0.0152
  11:30:57    2014-10-28    0.4227      0.0196
  11:35:12    2014-10-28    0.4326      0.0099
  11:39:26    2014-10-28    0.4473      0.0118
  11:43:41    2014-10-28    0.4293      0.0074
  11:47:55    2014-10-28    0.4343      0.0111
  11:52:10    2014-10-28    0.4347      0.0115
  11:56:25    2014-10-28    0.4527      0.0164
  12:00:39    2014-10-28    0.4581      0.0204
  12:04:54    2014-10-28    0.4365      0.0171
  12:09:08    2014-10-28    0.4612      0.0228
  12:13:23    2014-10-28    0.4991      0.0093
  12:17:37    2014-10-28    0.5080      0.0269
  12:21:52    2014-10-28    0.5406      0.0168
  12:26:07    2014-10-28    0.5046      0.0118
  12:30:21    2014-10-28    0.5358      0.0112
  12:34:36    2014-10-28    0.5442      0.0127
  12:38:50    2014-10-28    0.5103      0.0093
  12:43:04    2014-10-28    0.5108      0.0077
  12:47:19    2014-10-28    0.5198      0.0122
  12:51:33    2014-10-28    0.5038      0.0089
  12:55:48    2014-10-28    0.5095      0.0121
  13:00:02    2014-10-28    0.5268      0.0143
  13:04:17    2014-10-28    0.5309      0.0125
  13:08:31    2014-10-28    0.5337      0.0089
  13:12:45    2014-10-28    0.5478      0.0105
  13:17:00    2014-10-28    0.5219      0.0265
  13:21:14    2014-10-28    0.5905      0.0131
  13:25:28    2014-10-28    0.5358      0.0195
  13:33:57    2014-10-28    0.5823      0.0158
  13:38:11    2014-10-28    0.5281      0.0076
  13:42:25    2014-10-28    0.6976      0.0767
  13:46:40    2014-10-28    0.5693      0.0140
  13:50:54    2014-10-28    0.5605      0.0111
  13:55:08    2014-10-28    0.5405      0.0178
  13:59:23    2014-10-28    0.5327      0.0161
  14:03:37    2014-10-28    0.5418      0.0110
  14:07:51    2014-10-28    0.5615      0.0115
  14:12:06    2014-10-28    0.5696      0.0424
  14:16:20    2014-10-28    0.5681      0.0120
  14:20:34    2014-10-28    0.5717      0.0402
  14:24:49    2014-10-28    0.5930      0.0451
  14:29:03    2014-10-28    0.5714      0.0197
  14:37:31    2014-10-28    0.5881      0.0162
  14:41:45    2014-10-28    0.5929      0.0169
  14:45:59    2014-10-28    0.5514      0.0259
  14:50:13    2014-10-28    0.6145      0.0521
  14:54:27    2014-10-28    0.6486      0.0748
  14:58:42    2014-10-28    0.6069      0.0603
  15:02:56    2014-10-28    0.6195      0.0914
  15:11:24    2014-10-28    0.6323      0.0496
  15:15:38    2014-10-28    0.5643      0.0711
  15:19:53    2014-10-28    0.5051      0.0590
  15:24:07    2014-10-28    0.5679      0.0407
  15:28:21    2014-10-28    0.5995      0.0137
