# id	object	project	UTh(f2)	obsmins(f1)	tau.225GHz(f3)	NEFD(f4) okchannels	scanspeed(f1)	Tamb(f1)	foc.dZ(f2)	AZd(f0) ELd(f0)	RAh(f1) DECd(f0)	PAd(f1)	pnt.dAZ(f1) pnt.dEL(f1)	pnt.X(f1) pnt.Y(f1)	src.peak(s3) src.dpeak(s2)	src.int(s3) src.dint(s2)	src.FWHM(f1) src.dFWHM(f1)
2013-04-26.51	1757-240	d07-12	4.14	1.0	0.265	0.0159 102	37.0	-3.5	-1.10	-177 29	18.0 -24	2.6	-2.5 -3.9	11.1 -76.0	6.53 0.011	8.91 0.016	21.0 0.0
2013-04-26.52	1757-240	d07-12	4.16	0.8	0.265	0.0157 102	38.1	-3.4	-0.50	-177 29	18.0 -24	2.9	-2.4 -3.4	11.2 -75.6	4.82 0.010	8.22 0.015	23.5 0.0
2013-04-26.77	1757-240	d07-12	5.58	2.0	0.449	0.0213 97	37.8	-3.8	-1.80	-156 25	18.0 -24	21.4	-5.4 -5.5	10.4 -83.3	6.41 0.011	8.31 0.017	20.7 0.0
# Fri Apr 26 05:39:35 UTC 2013 - Ting Su&#65306; 78 is a sky tip
2013-04-26.79	2318+049	226-12	5.79	1.8	0.362	0.0179 100	38.2	-3.7	-1.80	110 33	23.3 5	-48.7	0.4 -2.8	0.3 -73.1	0.339 4.0E-3	0.336 5.6E-3	18.0 0.2
2013-04-26.81	2318+049	226-12	5.95	1.0	0.461	0.0150 98	36.6	-3.3	-1.80	112 34	23.3 5	-47.8	0.1 -1.4	-0.4 -71.2	0.355 5.1E-3	0.372 6.6E-3	18.5 0.3
2013-04-26.82	2318+049	226-12	5.98	0.8	0.461	0.0139 98	38.2	-3.3	-2.40	112 35	23.3 5	-47.7	-0.8 -0.7	-1.4 -70.4	0.335 5.8E-3	0.360 7.7E-3	18.7 0.3
2013-04-26.83	2318+049	226-12	6.00	1.0	0.461	0.0144 98	36.0	-3.2	-3.00	113 35	23.3 5	-47.6	-0.1 -2.4	-0.7 -72.0	0.256 4.6E-3	0.323 6.5E-3	20.1 0.3
2013-04-26.84	2318+049	226-12	6.02	1.0	0.460	0.0158 98	35.7	-3.2	-1.20	113 35	23.3 5	-47.5	-1.1 1.3	-1.8 -68.2	0.341 5.1E-3	0.371 9.8E-3	19.0 0.3
2013-04-26.85	2318+049	226-12	6.04	0.8	0.460	0.0137 98	38.2	-3.3	-0.60	113 35	23.3 5	-47.3	-0.6 1.6	-1.3 -67.8	0.244 5.1E-3	0.285 6.3E-3	19.6 0.4
2013-04-26.86	2318+049	226-12	6.11	2.0	0.472	0.0144 98	37.8	-3.2	-0.90	114 36	23.3 5	-46.9	-1.0 1.0	-1.9 -68.2	0.299 3.1E-3	0.332 5.4E-3	18.9 0.2
2013-04-26.87	2318+049	test	6.14	2.0	0.490	0.0145 98	37.4	-3.2	-2.70	115 37	23.3 5	-46.7	-0.5 -1.1	-1.5 -70.1	0.298 3.5E-3	0.338 5.5E-3	19.1 0.2
# Fri Apr 26 06:14:13 UTC 2013 - Ting Su: The focus fitting is not good
2013-04-26.93	Uranus	test	9.68	2.0	0.470	0.0201 101	37.2	-0.6	-1.70	157 54	0.6 3	-17.9	1.2 3.3	4.4 -56.7	11.7 0.016	13.6 0.018	19.9 0.0
# Fri Apr 26 09:45:46 UTC 2013 - LR: we're about to observe the project 157-12
2013-04-26.94	Uranus	test	9.76	1.0	0.460	0.0146 101	36.9	-0.6	-1.70	159 55	0.6 3	-16.4	1.4 -2.2	5.3 -56.0	11.4 0.017	13.5 0.023	19.6 0.0
2013-04-26.95	Uranus	test	9.78	1.0	0.476	0.0149 101	37.1	-0.6	-2.30	160 55	0.6 3	-16.0	1.2 -2.2	5.3 -56.0	10.3 0.020	14.3 0.030	21.3 0.0
2013-04-26.96	Uranus	test	9.80	0.8	0.476	0.0144 101	38.1	-0.6	-2.90	160 55	0.6 3	-15.6	1.3 -2.2	5.5 -56.0	7.62 0.023	13.9 0.029	24.3 0.1
2013-04-26.97	Uranus	test	9.82	1.0	0.476	0.0144 101	37.0	-0.6	-1.10	161 55	0.6 3	-15.2	1.4 -1.3	5.8 -55.2	11.3 0.016	13.9 0.025	20.2 0.0
2013-04-26.98	Uranus	test	9.84	0.8	0.476	0.0143 101	38.1	-0.6	-0.50	161 55	0.6 3	-14.7	1.3 -0.6	5.8 -54.4	9.00 0.014	13.4 0.017	22.2 0.0
# Fri Apr 26 09:54:21 UTC 2013 - LR: scan number 99 is a sky dip
# Fri Apr 26 10:36:45 UTC 2013 - LR: set project test due to bad weather conditions
2013-04-26.104	Uranus	test	10.75	2.0	0.864	0.0423 82	37.8	0.1	-1.52	-175 56	0.6 3	4.6	1.7 0.5	12.1 -57.0	12.8 0.054	21.5 0.39	22.9 0.1
#2013-04-26.106	Uranus	test	11.49	2.0	0.460	0.1757 76	37.4	0.2	-1.52	-156 54	0.6 3	19.5	-1.7 -2.3	12.9 -66.7	8.63 0.22	39.6 1.5	37.7 0.8
# Fri Apr 26 12:06:50 UTC 2013 - LR: set project 157-12
# Fri Apr 26 14:59:22 UTC 2013 - LR: the vertex was closed
# Fri Apr 26 14:59:47 UTC 2013 - LR: we set the bias at 6000
# Fri Apr 26 15:03:39 UTC 2013 - LR: bias set at 5000
#2013-04-26.119	Jupiter	test	15.07	2.0	0.590	1.6334 49	37.9	0.8	-1.52	-173 75	5.0 22	7.1	23.3 161.7	31.0 120.6	102 2.4	199 1.3	25.7 0.5
# Fri Apr 26 15:10:02 UTC 2013 - LR: bias set at 10000
2013-04-26.120	Jupiter	test	15.16	2.0	1.135	0.2446 90	37.4	0.8	-1.52	-168 75	5.0 22	10.9	3.6 3.4	9.7 -39.1	747 1.6	2451 1.6	31.7 0.1
2013-04-26.121	Jupiter	test	15.25	1.8	0.643	0.5251 50	38.1	1.0	-1.52	-163 75	5.0 22	15.2	3.1 -3.8	10.4 -48.0	462 2.1	1640 22	30.8 0.1
2013-04-26.122	Jupiter	test	15.39	1.8	0.568	0.2746 73	38.2	1.3	-1.52	-156 74	5.0 22	21.1	-2.4 0.4	12.4 -43.3	775 1.1	2113 4.0	29.9 0.0
2013-04-26.123	0430+052	test	15.49	2.0	2.097	0.0610 98	37.2	1.8	-1.52	-152 55	4.6 5	22.0	-6.2 -4.2	13.8 -65.4	2.49 0.026	2.53 0.037	17.6 0.2
2013-04-26.126	0439+360	test	15.88	1.8	0.923	0.0759 96	38.1	0.9	-1.52	-88 75	4.7 36	80.9	-1.7 -0.5	10.9 -66.8	2.61 0.016	2.59 0.026	17.7 0.1
# Fri Apr 26 16:00:08 UTC 2013 - Observing LkCa15 with bias=10000; focus may be a bit off, and have to cross-call prior scan to a bias=8000 scan later! -- DjB
# Fri Apr 26 16:03:00 UTC 2013 - First tau reading of 0.94 is moderate quality  -- DjB
# Fri Apr 26 16:07:10 UTC 2013 - Second tau reading of 0.68 is only slightly better; UR quadrant has saturated.  -- DjB
# Fri Apr 26 16:11:46 UTC 2013 - Third tau reading of 0.013 is awful!  -- DjB
# Fri Apr 26 16:25:57 UTC 2013 - Taking a pointing scan to see if there's any hope with this variable weather and UR quad saturated. -- DjB
# Fri Apr 26 16:33:25 UTC 2013 - Very variable tau measurement for last scan!  -- DjB
# Fri Apr 26 16:37:19 UTC 2013 - Tau of 0.52 looks ok.  Weather mildly better for a few minutes.  -- DjB
# Fri Apr 26 16:45:44 UTC 2013 - Tau of 0.86 looks ok.  Weather mildly better for a few minutes.  -- DjB
# Fri Apr 26 16:58:38 UTC 2013 - Tau of 0.83 looks very good!  Weather mildly better for a few minutes.  -- DjB
# Fri Apr 26 21:39:14 UTC 2013 - BIAS reset to 8000 - RE
# Fri Apr 26 21:44:21 UTC 2013 - Foggy conditions, tau > 1.0  - RE
# Fri Apr 26 22:09:27 UTC 2013 - Foggy conditions, tau 0.68 -- DjB
2013-04-26.138	1308+326	test	22.13	2.0	0.848	0.0277 98	37.4	0.2	-2.00	108 77	13.2 32	-63.4	-7.3 15.3	-16.9 -35.7	0.586 6.6E-3	0.618 0.011	18.4 0.2
2013-04-26.139	1308+326	test	22.20	0.8	0.943	0.0791 81	37.9	0.2	-2.00	110 78	13.2 32	-62.1	0.3 -2.6	-19.5 -33.4	0.671 0.060	0.994 0.057	20.9 1.7
2013-04-26.140	1308+326	test	22.22	1.0	0.943	0.0632 91	37.0	0.2	-2.60	111 78	13.2 32	-61.7	0.6 -3.9	-17.0 -34.8	0.497 0.029	0.505 0.026	17.6 1.0
2013-04-26.141	1308+326	test	22.24	1.0	0.774	0.0691 86	36.8	0.2	-3.20	111 79	13.2 32	-61.2	1.3 -2.2	-16.2 -32.7	0.362 0.025	0.378 0.028	17.8 1.2
2013-04-26.142	1308+326	test	22.27	1.0	0.774	0.0415 96	37.0	0.2	-1.40	112 79	13.2 32	-60.7	0.8 -0.2	-16.6 -30.2	0.420 0.018	0.426 0.021	18.2 0.8
2013-04-26.144	1308+326	test	22.38	2.0	0.630	0.0467 95	37.2	0.1	-2.00	116 80	13.2 32	-57.3	1.7 -0.5	-15.6 -28.4	0.500 0.011	0.443 0.010	16.9 0.4
2013-04-26.145	1308+326	test	22.47	1.9	0.647	0.0165 98	38.3	0.0	-2.00	120 81	13.2 32	-53.9	2.4 -1.6	-13.4 -27.8	0.547 3.8E-3	0.574 5.3E-3	18.6 0.1
2013-04-26.146	1156+295	test	22.62	2.0	0.569	0.0266 96	37.5	0.0	-2.00	-128 78	12.0 29	47.0	0.2 1.3	14.4 -48.0	0.671 5.0E-3	0.656 8.0E-3	17.7 0.1
2013-04-26.151	1418+546	196-12	23.54	2.0	0.800	0.0541 48	37.2	0.0	-2.00	19 71	14.3 54	-154.4	-0.5 -0.5	-20.7 -68.6	0.350 0.012	0.323 0.059	17.4 0.6
2013-04-26.152	1418+546	test	23.64	1.8	0.944	0.0462 62	38.1	0.0	-2.00	16 72	14.3 54	-158.1	0.9 -1.5	-20.6 -69.7	0.341 7.1E-3	0.307 0.014	19.5 0.4
2013-04-26.153	1418+546	test	23.73	2.0	0.824	0.0500 81	37.5	0.0	-2.00	14 72	14.3 54	-161.3	2.5 -2.3	-20.7 -69.0	0.445 0.011	0.402 0.012	17.2 0.4
# Sat Apr 27 00:16:52 UTC 2013 - Sky cleared up a bit, but still very cloudy - RE
2013-04-27.8	1418+546	test	0.68	2.0	0.608	0.0392 91	37.1	0.3	-2.00	-13 72	14.3 54	161.3	5.8 1.5	-11.0 -75.3	0.468 9.0E-3	0.453 0.016	18.3 0.3
# Sat Apr 27 01:13:50 UTC 2013 - Heavy clouds, too few channels available - RE
# Sat Apr 27 01:23:33 UTC 2013 - tau > 1.0 - RE
# Sat Apr 27 01:30:40 UTC 2013 - tau 0.68 - RE
# Sat Apr 27 01:33:07 UTC 2013 - Trying sources from project 209-12 as test, supposedly very bright - RE
2013-04-27.14	1418+546	test	1.80	2.0	0.823	0.1067 55	37.1	0.1	-2.00	-36 66	14.3 54	126.6	-0.5 -4.5	-1.9 -89.5	0.217 0.018	0.154 0.031	21.8 1.6
2013-04-27.15	1418+546	test	1.87	1.8	0.823	0.0829 54	38.2	0.1	-2.00	-37 66	14.3 54	124.9	-8.3 9.3	-3.1 -86.4	0.405 0.022	0.347 0.047	16.8 0.9
2013-04-27.16	1418+546	test	2.01	1.9	0.664	0.0935 54	37.9	-0.2	-2.00	-38 65	14.3 54	121.6	-9.0 8.7	-2.8 -88.0	0.262 0.016	0.269 0.031	16.6 1.0
2013-04-27.18	Jupiter	test	11.09	2.0	0.562	0.3592 71	37.6	0.4	-2.00	90 39	5.0 22	-59.7	-24.2 7.8	-17.6 -75.0	407 2.8	1438 2.6	33.2 0.2
2013-04-27.20	Jupiter	test	11.33	1.8	1.643	0.2352 73	38.2	0.6	-2.00	92 42	5.0 22	-59.6	-21.5 11.9	-16.1 -69.4	922 2.3	2860 2.4	31.4 0.1
2013-04-27.22	0439+360	test	11.76	2.0	0.395	0.0829 72	37.0	1.0	-2.00	79 56	4.7 36	-75.6	3.4 -1.0	-22.9 -67.6	2.01 0.015	1.94 0.024	17.3 0.1
2013-04-27.23	0439+360	test	11.83	2.0	0.196	0.0694 80	37.2	1.0	-2.00	79 57	4.7 36	-75.9	2.4 -2.0	-22.6 -65.6	2.01 0.013	1.93 0.020	17.8 0.1
# Sat Apr 27 11:56:30 UTC 2013 - LR: I'll try to observe LkCa15
2013-04-27.37	0439+360	test	12.94	2.0	0.608	0.1115 72	37.1	2.0	-2.00	85 70	4.7 36	-80.0	4.6 -0.7	-26.7 -51.1	2.19 0.021	2.27 0.051	19.0 0.2
2013-04-27.38	0439+360	test	13.01	1.0	0.035	0.0776 90	37.6	2.0	-2.00	86 71	4.7 36	-80.2	-2.7 -5.3	-29.3 -52.4	1.72 0.049	1.61 0.028	16.7 0.5
2013-04-27.39	0439+360	test	13.03	0.8	0.035	0.0390 87	38.2	2.0	-2.60	86 71	4.7 36	-80.2	1.7 -3.2	-25.2 -50.1	1.57 0.013	1.85 0.024	19.9 0.2
2013-04-27.40	0439+360	test	13.05	0.8	0.035	0.0543 84	38.1	2.2	-3.20	86 72	4.7 36	-80.3	-0.4 -3.2	-27.5 -49.7	1.21 0.017	1.58 0.027	20.4 0.3
2013-04-27.41	0439+360	test	13.08	0.8	0.003	0.0220 81	38.2	2.1	-1.40	86 72	4.7 36	-80.3	-0.9 -3.0	-28.0 -49.2	1.99 7.5E-3	2.32 0.013	19.4 0.1
2013-04-27.42	0439+360	test	13.10	0.8	0.003	0.0270 71	38.2	1.9	-0.80	86 72	4.7 36	-80.4	-0.6 -1.6	-27.8 -47.5	1.62 8.8E-3	2.06 0.014	20.7 0.1
# Sat Apr 27 13:10:21 UTC 2013 - LR: set project 157-12
# Sat Apr 27 13:27:10 UTC 2013 - LR: bad weather again. Set project test
#2013-04-27.59	Uranus	test	14.36	2.0	0.271	0.1736 58	37.4	1.6	-2.00	-108 27	0.6 3	49.7	-3.2 -10.8	11.2 -98.1	7.46 0.12	83.0 1.3	63.0 0.7
2013-04-27.60	Uranus	test	14.46	0.8	0.394	0.0751 94	38.1	1.7	-2.00	-107 26	0.6 3	50.0	-1.2 -2.1	9.7 -100.5	9.23 0.11	14.9 0.14	22.6 0.2
2013-04-27.61	Uranus	test	14.48	0.8	0.394	0.0338 92	38.1	1.8	-2.60	-106 26	0.6 3	50.1	1.6 -2.7	12.6 -101.1	8.94 0.038	14.3 0.049	22.7 0.1
2013-04-27.62	Uranus	test	14.51	0.8	0.308	0.0313 86	38.1	1.8	-3.20	-106 25	0.6 3	50.2	-0.5 -5.9	10.5 -104.3	6.49 0.049	13.2 0.047	25.5 0.2
2013-04-27.63	Uranus	test	14.53	0.8	0.308	0.0500 97	38.3	1.8	-1.40	-106 25	0.6 3	50.3	-3.3 -3.3	7.7 -101.8	8.54 0.11	14.4 0.12	23.3 0.3
2013-04-27.69	0420-014	test	15.61	2.0	1.392	0.1779 71	37.6	0.5	-2.06	-149 47	4.4 -1	24.5	3.7 6.9	13.7 -72.3	3.47 0.062	4.02 0.11	19.5 0.3
# Sat Apr 27 15:43:04 UTC 2013 - LR: cloudy again; I'll try to observe M0429-02 for project 209-12, but as test
# Sat Apr 27 17:42:29 UTC 2013 - Cloudy sky and foggy conditions. Fitting to tau is not good. - RE
# Sat Apr 27 18:19:35 UTC 2013 - Refilling Nitrogen - RE
# Sat Apr 27 18:19:39 UTC 2013 - Refilling Nitrogen - RE
# Sat Apr 27 18:22:55 UTC 2013 - Too many blind pixels, trying to point to a high elevation bright source as test - RE
2013-04-27.72	0851+202	test	18.48	2.0	0.110	0.0437 79	38.0	-2.0	-2.06	167 73	8.9 20	-10.5	-1.3 3.6	0.3 -36.9	1.88 6.9E-3	2.10 0.013	18.9 0.1
2013-04-27.73	0851+202	test	18.55	1.8	0.163	0.1445 81	38.2	-2.1	-2.06	170 73	8.9 20	-7.7	0.4 -3.0	1.2 -37.3	1.94 0.025	1.78 0.033	17.1 0.2
2013-04-27.75	1055+018	test	18.79	2.0	0.107	0.0868 58	37.2	-2.4	-2.06	135 45	11.0 2	-34.4	-4.1 -3.9	-2.8 -59.6	0.938 0.023	0.946 0.028	17.4 0.4
2013-04-27.76	1055+018	test	18.83	2.0	0.107	0.0779 61	37.3	-2.4	-2.06	135 45	11.0 2	-34.0	-6.5 -5.6	-5.2 -61.1	0.930 0.020	0.993 0.024	17.4 0.4
2013-04-27.77	1055+018	test	18.87	2.1	0.223	0.0883 53	37.4	-2.5	-2.06	136 45	11.0 2	-33.5	-3.8 -2.9	-2.0 -58.3	1.03 0.028	1.30 0.042	19.9 0.5
2013-04-27.78	1055+018	test	19.00	1.8	0.124	0.0359 64	38.1	-2.6	-2.06	138 46	11.0 2	-31.9	-4.1 -3.0	-2.5 -57.9	0.910 8.4E-3	1.04 0.015	18.5 0.2
# Sat Apr 27 19:05:06 UTC 2013 - set pointing -16.3 13.8 after scan # 78 - RE
# Sat Apr 27 19:05:54 UTC 2013 - starting on source G244.8+54.9 of project 222-12 as test - RE
# Sat Apr 27 19:27:21 UTC 2013 - Ting Su: The tau is low and i switch to good weather plan
2013-04-27.81	1055+018	227-12	19.46	1.0	0.190	0.0177 96	37.2	-3.0	-2.10	147 50	11.0 2	-25.3	0.2 -3.2	-1.1 -59.8	1.17 7.3E-3	1.30 9.8E-3	18.4 0.1
2013-04-27.82	1055+018	227-12	19.48	0.8	0.190	0.0173 96	38.1	-3.0	-2.70	148 50	11.0 2	-25.0	-0.9 -3.7	-2.2 -60.3	0.950 5.6E-3	1.22 8.6E-3	19.9 0.1
2013-04-27.83	1055+018	227-12	19.50	1.0	0.190	0.0176 96	37.0	-3.0	-3.30	148 50	11.0 2	-24.7	-1.0 -3.8	-2.3 -60.3	0.724 4.8E-3	1.11 0.011	21.8 0.1
2013-04-27.84	1055+018	227-12	19.52	1.1	0.164	0.0185 96	36.2	-3.0	-1.50	149 50	11.0 2	-24.3	-0.6 -2.6	-1.7 -59.1	1.14 5.1E-3	1.29 8.6E-3	18.7 0.1
2013-04-27.85	1055+018	227-12	19.55	0.8	0.164	0.0168 96	38.2	-3.0	-0.90	149 50	11.0 2	-23.9	-0.4 -1.3	-1.3 -57.7	0.969 4.7E-3	1.19 8.0E-3	19.6 0.1
2013-04-27.97	0823+033	227-12	21.35	1.8	0.181	0.0146 99	38.1	-3.2	-1.78	-117 36	8.4 3	45.3	-2.4 -5.7	11.6 -91.7	0.495 2.5E-3	0.530 5.5E-3	18.6 0.1
# Sat Apr 27 21:56:26 UTC 2013 - Ting Su: There's a big spike of tau during the scan 99 and (maybe)100
2013-04-27.108	0851+202	227-12	22.96	2.0	0.344	0.0155 87	37.2	-3.3	-1.78	-89 33	8.9 20	58.1	-3.1 -3.8	8.4 -107.6	2.22 4.3E-3	2.45 7.3E-3	19.2 0.0
# Sat Apr 27 23:38:48 UTC 2013 - scan # 114 skydip - RE
2013-04-27.115	1144+402	196-12	23.64	1.8	0.407	0.0207 96	38.2	-3.1	-1.78	-74 66	11.8 40	86.9	6.2 13.7	7.0 -83.1	0.637 3.9E-3	0.670 6.6E-3	18.7 0.1
# Sun Apr 28 00:10:17 UTC 2013 - set pointing -12.0 13.7 (after scan # 115)  - RE
# Sun Apr 28 01:00:51 UTC 2013 - Very few channels active; setting project to 'Test' while we diagnose -- DjB
# Sun Apr 28 01:02:14 UTC 2013 - tau ~ 0.4 for scan # 6 (terrible fit) -- DjB
# Sun Apr 28 01:03:34 UTC 2013 - Foggy again -- RE
# Sun Apr 28 01:11:00 UTC 2013 - tau > 1 -- RE
# Sun Apr 28 01:18:51 UTC 2013 - Trying a strong point source -- RE
2013-04-28.9	1418+546	test	1.29	2.0	0.350	0.1620 77	37.5	-4.7	-1.78	-29 69	14.3 54	138.4	2.6 2.1	-6.3 -82.1	0.426 0.031	0.459 0.037	19.5 1.3
# Sun Apr 28 01:21:37 UTC 2013 - very high NEFD -- RE
#2013-04-28.10	1418+546	test	1.35	2.0	0.730	0.1086 79	37.7	-4.7	-1.78	-30 69	14.3 54	136.6	-1.6 1.6	-10.9 -82.9	0.365 0.022	0.248 0.019	13.5 0.8
# Sun Apr 28 01:24:26 UTC 2013 - Trying focusing -- RE
#2013-04-28.11	1418+546	test	1.42	0.8	0.498	0.0861 72	38.2	-4.7	-2.00	-31 68	14.3 54	134.9	-0.9 4.7	-7.7 -80.3	0.319 0.032	0.278 0.036	14.6 1.5
2013-04-28.13	1418+546	test	1.46	0.8	0.557	0.0625 73	38.1	-4.8	-3.20	-32 68	14.3 54	133.8	6.6 -0.2	1.0 -86.4	0.249 0.024	0.343 0.060	20.9 1.9
# Sun Apr 28 01:32:08 UTC 2013 - Not able to focus -- RE
# Sun Apr 28 01:35:59 UTC 2013 - Tau ~ .5 with very bad fit -- RE
# Sun Apr 28 01:39:07 UTC 2013 - Not able to find source 1308+326 to point -- RE
2013-04-28.17	1308+326	test	1.69	1.8	0.889	0.1237 72	38.2	-4.8	-2.00	-86 57	13.2 32	70.3	-3.5 1.1	8.2 -85.3	0.587 0.028	0.752 0.085	19.9 0.9
# Sun Apr 28 01:54:39 UTC 2013 - Not able to see pointing source on scans # 16, 18, & 19. Wainting for weather to improve -- RE
2013-04-28.21	1308+326	test	2.22	2.0	0.342	0.1364 72	37.2	-5.0	-2.00	-82 50	13.2 32	69.2	-4.1 1.1	8.7 -91.2	0.512 0.027	0.497 0.030	16.1 0.8
2013-04-28.22	1308+326	test	2.39	2.0	0.275	0.0229 96	37.7	-5.5	-2.00	-81 48	13.2 32	68.7	-6.0 1.0	7.0 -92.7	0.633 4.0E-3	0.688 7.0E-3	18.6 0.1
2013-04-28.23	1418+546	test	2.46	2.1	0.274	0.0234 96	37.1	-5.6	-2.00	-43 61	14.3 54	111.5	-2.1 1.9	-2.9 -89.7	0.554 4.2E-3	0.595 6.7E-3	18.7 0.1
# Sun Apr 28 02:32:06 UTC 2013 - set pointing -14.2 15.6 -- RE
# Sun Apr 28 02:57:26 UTC 2013 - Resuming on project 196-12 -- RE
2013-04-28.30	1757-240	d07-12	3.52	2.0	0.084	0.0231 98	37.6	-6.2	-2.00	175 29	18.0 -24	-4.0	-5.2 -6.4	6.1 -69.7	6.53 8.4E-3	8.34 0.014	20.6 0.0
# Sun Apr 28 03:37:46 UTC 2013 - Ting Su: I just set back the focus to -1.78, cause the previous focus was not an resullt of focus fitting
# Sun Apr 28 04:46:16 UTC 2013 - Ting Su: It's foggy outside, seems weather getting worse, i set project test
2013-04-28.49	1757-240	test	4.76	2.0	0.287	0.0613 97	37.9	-6.6	-1.78	-166 27	18.0 -24	12.8	-5.1 -0.1	6.7 -74.1	7.77 0.019	8.64 0.024	19.1 0.0
2013-04-28.50	1757-240	test	4.82	2.8	0.174	0.0564 93	66.1	-6.8	-1.78	-165 27	18.0 -24	13.7	-6.9 -1.8	5.0 -76.0	6.78 0.044	7.80 0.079	18.8 0.1
# Sun Apr 28 05:07:05 UTC 2013 - Ting Su: The scans 34 to 53 are bad cause fog came in, however the tau values doesnt reflect that.
2013-04-28.58	1757-240	d07-12	5.17	2.0	0.207	0.0725 82	37.7	-7.6	-1.78	-160 26	18.0 -24	18.0	-6.0 -1.5	6.3 -77.2	7.25 0.019	8.02 0.033	19.1 0.0
2013-04-28.59	2230+114	226-12	5.26	1.0	0.010	0.1770 75	35.8	-7.6	-1.70	109 41	22.5 12	-50.4	0.2 7.6	-7.3 -60.2	1.59 0.049	1.78 0.25	20.1 0.6
2013-04-28.60	2230+114	226-12	5.29	1.0	0.010	0.0641 85	37.4	-7.6	-2.30	109 42	22.5 12	-50.3	-0.8 1.0	-8.4 -66.7	1.65 0.021	1.65 0.024	17.8 0.2
2013-04-28.61	2230+114	226-12	5.31	1.0	0.239	0.0872 83	37.2	-7.6	-2.90	110 42	22.5 12	-50.2	-1.0 0.8	-8.6 -66.7	1.28 0.030	1.55 0.044	19.9 0.4
2013-04-28.62	2230+114	test	5.46	1.1	0.205	0.0626 95	36.2	-7.5	-1.70	111 44	22.5 12	-49.3	-0.2 4.1	-8.3 -62.5	1.75 0.015	1.77 0.024	17.8 0.1
2013-04-28.63	2230+114	test	5.48	0.8	0.205	0.0560 92	38.1	-7.5	-2.30	112 44	22.5 12	-49.2	-1.1 1.2	-9.2 -65.2	1.79 0.016	1.78 0.022	17.9 0.2
# Sun Apr 28 05:30:12 UTC 2013 - Ting Su: Tau is not too bad, but we are in thick fog. I switch to test to do a focus firstly
2013-04-28.64	2230+114	test	5.50	1.0	0.349	0.1544 77	36.5	-7.5	-2.90	112 44	22.5 12	-49.0	0.7 2.0	-5.6 -63.8	1.15 0.066	1.44 0.091	20.3 1.1
2013-04-28.65	2230+114	test	5.52	1.0	0.349	0.0742 94	36.0	-7.4	-1.10	112 44	22.5 12	-48.9	2.1 4.2	-6.5 -62.0	1.71 0.035	1.95 0.039	19.2 0.4
2013-04-28.66	2230+114	test	5.54	0.8	0.349	0.1013 90	38.2	-7.4	-0.50	113 45	22.5 12	-48.7	0.3 5.5	-7.5 -60.5	1.13 0.034	1.30 0.050	19.5 0.6
# Sun Apr 28 05:43:10 UTC 2013 - Ting Su: I did one focus fitting which is bad, so i stick to the previous focus length. And trying to do a 226-12 source detection.
2013-04-28.68	2230+114	test	6.01	2.0	0.506	0.2073 54	37.0	-7.3	-1.70	119 50	22.5 12	-45.1	2.7 5.0	-7.8 -57.0	1.01 0.046	0.854 0.054	16.2 0.7
# Sun Apr 28 16:36:02 UTC 2013 - MG - The snow has stoppen. We start by doing a pointing. 
2013-04-28.70	1144+402	test	16.64	2.0	0.023	0.0185 101	37.2	-3.9	-2.00	62 34	11.8 40	-67.4	-26.8 6.7	-19.6 -86.2	0.430 3.7E-3	0.460 5.0E-3	18.7 0.2
2013-04-28.71	1144+402	test	16.71	1.0	0.023	0.0152 101	37.0	-3.9	-2.00	63 35	11.8 40	-67.9	1.1 -1.2	-17.4 -83.9	0.429 3.8E-3	0.433 5.7E-3	18.2 0.2
2013-04-28.72	1144+402	test	16.73	0.8	0.023	0.0139 101	38.2	-4.0	-2.60	63 35	11.8 40	-68.0	2.0 -2.6	-16.7 -85.2	0.400 3.3E-3	0.445 7.1E-3	19.0 0.2
2013-04-28.73	1144+402	test	16.76	0.8	0.023	0.0135 101	38.1	-4.0	-3.20	63 35	11.8 40	-68.1	1.4 -3.4	-17.4 -86.0	0.307 3.2E-3	0.406 6.1E-3	20.6 0.2
2013-04-28.74	1144+402	test	16.78	1.0	0.023	0.0143 101	35.7	-4.3	-1.40	63 35	11.8 40	-68.3	0.1 0.8	-18.9 -81.7	0.420 3.8E-3	0.468 6.6E-3	19.1 0.2
2013-04-28.75	1144+402	test	16.80	0.8	0.023	0.0130 101	38.2	-4.3	-0.80	63 36	11.8 40	-68.4	1.1 1.7	-18.0 -80.7	0.297 2.8E-3	0.374 5.7E-3	20.3 0.2
2013-04-28.77	1144+402	test	16.96	1.8	0.006	0.0152 101	38.2	-4.9	-1.92	64 37	11.8 40	-69.6	2.5 1.7	-17.5 -80.1	0.448 2.4E-3	0.459 4.3E-3	18.3 0.1
# Sun Apr 28 17:00:43 UTC 2013 - 76- MG: sky dip number 76.
2013-04-28.78	1012+232	test	17.07	2.1	0.005	0.0194 101	37.3	-4.9	-1.92	98 49	10.2 23	-59.2	3.8 4.1	-19.1 -62.7	0.393 2.7E-3	0.423 5.9E-3	18.8 0.1
# Sun Apr 28 17:52:58 UTC 2013 - Ting Su: the sky seems improved, Doing a cosmos scan
# Sun Apr 28 18:14:01 UTC 2013 - Ting Su: There is a cloud actually in the telescope direction of last scan, dont know how much it would affect
# Sun Apr 28 18:21:52 UTC 2013 - Ting Su: the weather is changing to bad during the coming scan
