# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_79-040
# Object: omc1_c
# Date: 2016-12-03T07:18:36.810 (MJD: 57725.305393449074)
# Project: 88_0005_79
# Exposure: 212.76539999999997 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 127d52m33.28s 33d33m07.52s
# CRUSH version: 2.34-2 (devel.1)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R1[4,18]	0.000 	2.446E-3 	gn	-69.259	1.000	1.000	1458	1	4	18
R1[4,19]	0.015 	2.645E-3 	gn	1.023	1.000	1.000	1459	1	4	19
R1[4,20]	0.037 	2.403E-3 	gn	1.670	1.000	1.000	1460	1	4	20
R1[4,21]	0.580 	2.441E-4 	-	1.514	1.000	1.000	1461	1	4	21
R1[4,22]	0.699 	1.733E-4 	-	1.483	1.000	1.000	1462	1	4	22
R1[4,23]	0.748 	1.643E-4 	-	1.466	1.000	1.000	1463	1	4	23
R1[4,24]	-0.000 	1.696E-3 	gn	218.116	1.000	1.000	1464	1	4	24
R1[4,25]	0.950 	1.255E-4 	-	1.254	1.000	1.000	1465	1	4	25
R1[4,26]	0.969 	1.254E-4 	-	1.277	1.000	1.000	1466	1	4	26
R1[4,27]	1.018 	1.454E-6 	n	1.131	1.000	1.000	1467	1	4	27
R1[4,28]	0.979 	1.361E-4 	-	1.298	1.000	1.000	1468	1	4	28
R1[4,29]	0.910 	1.463E-4 	-	1.345	1.000	1.000	1469	1	4	29
R1[4,30]	0.624 	2.133E-4 	-	1.725	1.000	1.000	1470	1	4	30
R1[4,31]	0.034 	2.827E-3 	gn	1.966	1.000	1.000	1471	1	4	31
R1[5,1]	-0.000 	1.383E-3 	gn	59.152	1.000	1.000	1473	1	5	1
R1[5,2]	0.015 	1.615E-3 	gn	0.896	1.000	1.000	1474	1	5	2
R1[5,3]	0.649 	2.297E-4 	-	1.697	1.000	1.000	1475	1	5	3
R1[5,4]	0.979 	1.463E-4 	-	1.371	1.000	1.000	1476	1	5	4
R1[5,5]	1.166 	1.251E-4 	-	1.235	1.000	1.000	1477	1	5	5
R1[5,6]	1.202 	1.127E-4 	-	1.252	1.000	1.000	1478	1	5	6
R1[5,7]	1.247 	1.173E-4 	-	1.239	1.000	1.000	1479	1	5	7
R1[5,8]	0.000 	1.871E-3 	gn	-97.775	1.000	1.000	1480	1	5	8
R1[5,9]	0.936 	1.418E-4 	-	1.357	1.000	1.000	1481	1	5	9
R1[5,10]	0.113 	1.886E-3 	gn	1.751	1.000	1.000	1482	1	5	10
R1[5,11]	0.019 	1.988E-3 	gn	1.092	1.000	1.000	1483	1	5	11
R1[5,12]	0.068 	1.771E-3 	gn	1.748	1.000	1.000	1484	1	5	12
R1[5,13]	0.000 	1.528E-3 	gn	-72.111	1.000	1.000	1485	1	5	13
R1[5,15]	1.463 	9.594E-5 	-	1.069	1.000	1.000	1487	1	5	15
R1[5,16]	0.000 	2.549E-3 	gn	-108.846	1.000	1.000	1488	1	5	16
R1[5,17]	0.002 	3.302E-3 	gn	-8.131	1.000	1.000	1489	1	5	17
R1[5,18]	0.000 	2.523E-3 	gn	-81.594	1.000	1.000	1490	1	5	18
R1[5,19]	0.000 	3.224E-3 	gn	-70.635	1.000	1.000	1491	1	5	19
R1[5,20]	0.039 	2.532E-3 	gn	1.541	1.000	1.000	1492	1	5	20
R1[5,21]	0.571 	2.475E-4 	-	1.649	1.000	1.000	1493	1	5	21
R1[5,22]	0.654 	2.048E-4 	-	1.540	1.000	1.000	1494	1	5	22
R1[5,23]	0.676 	1.947E-4 	-	1.545	1.000	1.000	1495	1	5	23
R1[5,24]	0.778 	1.584E-4 	-	1.459	1.000	1.000	1496	1	5	24
R1[5,25]	0.827 	1.556E-4 	-	1.392	1.000	1.000	1497	1	5	25
R1[5,26]	0.884 	1.439E-4 	-	1.378	1.000	1.000	1498	1	5	26
R1[5,27]	-0.000 	1.727E-3 	gn	54.828	1.000	1.000	1499	1	5	27
R1[5,28]	0.966 	1.349E-4 	-	1.281	1.000	1.000	1500	1	5	28
R1[5,29]	0.988 	1.350E-4 	-	1.291	1.000	1.000	1501	1	5	29
R1[5,30]	0.814 	1.703E-4 	-	1.480	1.000	1.000	1502	1	5	30
R1[5,31]	0.090 	2.630E-3 	gn	1.806	1.000	1.000	1503	1	5	31
R1[6,1]	-0.000 	1.391E-3 	gn	129.903	1.000	1.000	1505	1	6	1
R1[6,2]	-0.000 	1.822E-3 	gn	103.254	1.000	1.000	1506	1	6	2
R1[6,3]	-0.000 	1.663E-3 	gn	266.520	1.000	1.000	1507	1	6	3
R1[6,4]	0.859 	2.373E-4 	-	1.267	1.000	1.000	1508	1	6	4
R1[6,5]	1.153 	1.528E-4 	-	1.167	1.000	1.000	1509	1	6	5
R1[6,6]	1.090 	1.577E-4 	-	1.168	1.000	1.000	1510	1	6	6
R1[6,7]	1.037 	1.719E-4 	-	1.176	1.000	1.000	1511	1	6	7
R1[6,8]	0.000 	1.920E-3 	gn	-107.195	1.000	1.000	1512	1	6	8
R1[6,9]	0.933 	1.865E-4 	-	1.239	1.000	1.000	1513	1	6	9
R1[6,10]	0.888 	1.942E-4 	-	1.289	1.000	1.000	1514	1	6	10
R1[6,11]	0.519 	3.775E-4 	-	1.538	1.000	1.000	1515	1	6	11
R1[6,12]	0.698 	2.611E-4 	-	1.364	1.000	1.000	1516	1	6	12
R1[6,13]	0.781 	1.574E-4 	-	0.765	1.000	1.000	1517	1	6	13
R1[6,15]	1.121 	1.283E-4 	-	1.080	1.000	1.000	1519	1	6	15
R1[6,16]	0.000 	2.546E-3 	gn	-123.792	1.000	1.000	1520	1	6	16
R1[6,17]	0.113 	2.493E-3 	g	1.210	1.000	1.000	1521	1	6	17
R1[6,18]	0.000 	2.530E-3 	gn	-78.801	1.000	1.000	1522	1	6	18
R1[6,19]	0.000 	3.268E-3 	gn	-67.281	1.000	1.000	1523	1	6	19
R1[6,20]	0.047 	2.474E-3 	gn	1.256	1.000	1.000	1524	1	6	20
R1[6,21]	0.106 	2.338E-3 	g	1.477	1.000	1.000	1525	1	6	21
R1[6,22]	0.043 	2.387E-3 	gn	1.276	1.000	1.000	1526	1	6	22
R1[6,23]	0.008 	2.236E-3 	gn	-0.138	1.000	1.000	1527	1	6	23
R1[6,24]	0.019 	4.189E-4 	gn	0.659	1.000	1.000	1528	1	6	24
R1[6,25]	0.376 	5.946E-4 	-	1.630	1.000	1.000	1529	1	6	25
R1[6,26]	0.749 	1.980E-4 	-	1.421	1.000	1.000	1530	1	6	26
R1[6,27]	-0.000 	1.710E-3 	gn	52.296	1.000	1.000	1531	1	6	27
R1[6,28]	0.663 	2.327E-4 	-	1.518	1.000	1.000	1532	1	6	28
R1[6,29]	0.473 	5.283E-4 	-	1.409	1.000	1.000	1533	1	6	29
R1[6,30]	0.573 	2.840E-4 	-	1.583	1.000	1.000	1534	1	6	30
R1[6,31]	0.025 	2.834E-3 	gn	1.220	1.000	1.000	1535	1	6	31
R1[7,1]	0.000 	1.536E-3 	gn	-141.257	1.000	1.000	1537	1	7	1
R1[7,2]	0.018 	1.749E-3 	gn	0.797	1.000	1.000	1538	1	7	2
R1[7,3]	0.632 	2.607E-4 	-	1.549	1.000	1.000	1539	1	7	3
R1[7,4]	1.134 	1.236E-4 	-	1.087	1.000	1.000	1540	1	7	4
R1[7,5]	1.616 	1.031E-4 	-	1.004	1.000	1.000	1541	1	7	5
R1[7,6]	1.396 	1.226E-4 	-	1.063	1.000	1.000	1542	1	7	6
R1[7,7]	1.130 	1.491E-4 	-	1.127	1.000	1.000	1543	1	7	7
R1[7,8]	0.000 	1.912E-3 	gn	-221.976	1.000	1.000	1544	1	7	8
R1[7,9]	1.195 	1.531E-4 	-	1.056	1.000	1.000	1545	1	7	9
R1[7,10]	1.148 	1.539E-4 	-	1.122	1.000	1.000	1546	1	7	10
R1[7,11]	0.990 	1.586E-4 	-	1.144	1.000	1.000	1547	1	7	11
R1[7,12]	0.874 	2.022E-4 	-	1.196	1.000	1.000	1548	1	7	12
R1[7,13]	0.774 	1.280E-4 	-	0.523	1.000	1.000	1549	1	7	13
R1[7,16]	0.000 	2.598E-3 	gn	-103.674	1.000	1.000	1552	1	7	16
R1[7,17]	-0.233 	1.138E-3 	g	1.374	1.000	1.000	1553	1	7	17
R1[7,18]	0.000 	2.577E-3 	gn	-69.631	1.000	1.000	1554	1	7	18
R1[7,19]	0.028 	2.773E-3 	gn	1.091	1.000	1.000	1555	1	7	19
R1[7,20]	0.630 	3.833E-4 	-	1.246	1.000	1.000	1556	1	7	20
R1[7,21]	0.001 	2.788E-3 	gn	-31.932	1.000	1.000	1557	1	7	21
R1[7,22]	0.017 	2.532E-3 	gn	0.930	1.000	1.000	1558	1	7	22
R1[7,23]	0.016 	2.341E-3 	gn	0.642	1.000	1.000	1559	1	7	23
R1[7,24]	0.016 	1.608E-3 	gn	1.064	1.000	1.000	1560	1	7	24
R1[7,25]	0.033 	1.925E-3 	gn	1.229	1.000	1.000	1561	1	7	25
R1[7,26]	0.057 	1.993E-3 	gn	1.511	1.000	1.000	1562	1	7	26
R1[7,27]	0.038 	1.535E-6 	gn	-4.415	1.000	1.000	1563	1	7	27
R1[7,28]	0.001 	3.286E-3 	gn	-34.873	1.000	1.000	1564	1	7	28
R1[7,29]	0.130 	2.364E-3 	g	1.693	1.000	1.000	1565	1	7	29
R1[7,30]	0.198 	1.175E-3 	g	1.795	1.000	1.000	1566	1	7	30
R1[7,31]	0.024 	2.791E-3 	gn	1.251	1.000	1.000	1567	1	7	31
R1[8,1]	0.000 	1.580E-3 	gn	-98.365	1.000	1.000	1569	1	8	1
R1[8,2]	0.000 	1.733E-3 	gn	-72.472	1.000	1.000	1570	1	8	2
R1[8,3]	0.708 	2.606E-4 	-	1.392	1.000	1.000	1571	1	8	3
R1[8,4]	0.976 	1.844E-4 	-	1.198	1.000	1.000	1572	1	8	4
R1[8,5]	1.352 	1.339E-4 	-	1.008	1.000	1.000	1573	1	8	5
R1[8,6]	1.245 	1.462E-4 	-	1.060	1.000	1.000	1574	1	8	6
R1[8,7]	1.092 	1.756E-4 	-	1.072	1.000	1.000	1575	1	8	7
R1[8,8]	0.000 	1.845E-3 	gn	-341.263	1.000	1.000	1576	1	8	8
R1[8,9]	0.923 	2.164E-4 	-	1.150	1.000	1.000	1577	1	8	9
R1[8,10]	0.805 	1.938E-4 	-	1.280	1.000	1.000	1578	1	8	10
R1[8,11]	0.810 	2.414E-4 	-	1.222	1.000	1.000	1579	1	8	11
R1[8,12]	0.789 	2.294E-4 	-	1.273	1.000	1.000	1580	1	8	12
R1[8,13]	0.878 	3.067E-4 	-	1.107	1.000	1.000	1581	1	8	13
R1[8,16]	0.000 	2.650E-3 	gn	-109.330	1.000	1.000	1584	1	8	16
R1[8,17]	-0.050 	9.842E-4 	gn	-1.371	1.000	1.000	1585	1	8	17
R1[8,18]	0.000 	2.683E-3 	gn	-61.700	1.000	1.000	1586	1	8	18
R1[8,19]	0.006 	2.754E-3 	gn	-0.670	1.000	1.000	1587	1	8	19
R1[8,20]	0.001 	2.718E-3 	gn	-15.526	1.000	1.000	1588	1	8	20
R1[8,21]	0.000 	2.518E-3 	gn	-66.950	1.000	1.000	1589	1	8	21
R1[8,22]	0.002 	2.290E-3 	gn	-8.111	1.000	1.000	1590	1	8	22
R1[8,23]	0.000 	2.192E-3 	gn	-62.106	1.000	1.000	1591	1	8	23
R1[8,24]	0.001 	3.743E-4 	gn	-27.849	1.000	1.000	1592	1	8	24
R1[8,25]	0.004 	1.817E-3 	gn	-3.649	1.000	1.000	1593	1	8	25
R1[8,26]	0.028 	1.911E-3 	gn	1.145	1.000	1.000	1594	1	8	26
R1[8,27]	0.024 	1.525E-6 	gn	-10.085	1.000	1.000	1595	1	8	27
R1[8,28]	0.007 	2.800E-3 	gn	0.861	1.000	1.000	1596	1	8	28
R1[8,29]	0.027 	2.864E-3 	gn	1.127	1.000	1.000	1597	1	8	29
R1[8,30]	0.044 	2.761E-3 	gn	1.659	1.000	1.000	1598	1	8	30
R1[8,31]	0.019 	2.703E-3 	gn	0.995	1.000	1.000	1599	1	8	31
R1[9,1]	-0.000 	1.542E-3 	gn	1434.915	1.000	1.000	1601	1	9	1
R1[9,2]	0.660 	2.812E-4 	-	1.415	1.000	1.000	1602	1	9	2
R1[9,3]	0.854 	2.266E-4 	-	1.249	1.000	1.000	1603	1	9	3
R1[9,4]	1.004 	1.764E-4 	-	1.140	1.000	1.000	1604	1	9	4
R1[9,5]	1.063 	1.650E-4 	-	1.054	1.000	1.000	1605	1	9	5
R1[9,6]	1.107 	1.777E-4 	-	1.075	1.000	1.000	1606	1	9	6
R1[9,7]	1.106 	1.744E-4 	-	1.063	1.000	1.000	1607	1	9	7
R1[9,8]	0.000 	1.889E-3 	gn	-118.477	1.000	1.000	1608	1	9	8
R1[9,9]	0.663 	2.858E-4 	-	1.438	1.000	1.000	1609	1	9	9
R1[9,10]	0.014 	1.952E-3 	gn	0.145	1.000	1.000	1610	1	9	10
R1[9,11]	0.071 	2.117E-3 	gn	1.421	1.000	1.000	1611	1	9	11
R1[9,12]	0.088 	1.724E-3 	gn	1.611	1.000	1.000	1612	1	9	12
R1[9,13]	0.712 	2.841E-4 	-	1.079	1.000	1.000	1613	1	9	13
R1[9,16]	0.000 	2.701E-3 	gn	-74.029	1.000	1.000	1616	1	9	16
R1[9,17]	-0.237 	1.137E-3 	g	1.297	1.000	1.000	1617	1	9	17
R1[9,18]	0.000 	2.745E-3 	gn	-68.454	1.000	1.000	1618	1	9	18
R1[9,19]	0.571 	3.656E-4 	-	1.271	1.000	1.000	1619	1	9	19
R1[9,20]	0.003 	2.364E-3 	gn	-4.566	1.000	1.000	1620	1	9	20
R1[9,21]	0.000 	2.786E-3 	gn	-58.043	1.000	1.000	1621	1	9	21
R1[9,22]	0.006 	2.336E-3 	gn	0.282	1.000	1.000	1622	1	9	22
R1[9,23]	0.000 	2.619E-3 	gn	-100.170	1.000	1.000	1623	1	9	23
R1[9,24]	0.003 	1.416E-3 	gn	-3.870	1.000	1.000	1624	1	9	24
R1[9,25]	0.017 	2.035E-3 	gn	0.423	1.000	1.000	1625	1	9	25
R1[9,26]	0.000 	2.273E-3 	gn	-57.482	1.000	1.000	1626	1	9	26
R1[9,27]	0.000 	1.966E-3 	gn	-136.620	1.000	1.000	1627	1	9	27
R1[9,28]	0.000 	3.250E-3 	gn	-1964.921	1.000	1.000	1628	1	9	28
R1[9,29]	-0.000 	3.275E-3 	gn	189.530	1.000	1.000	1629	1	9	29
R1[9,30]	0.031 	2.806E-3 	gn	0.879	1.000	1.000	1630	1	9	30
R1[9,31]	0.593 	3.437E-4 	-	1.395	1.000	1.000	1631	1	9	31
R1[10,1]	0.000 	1.591E-3 	gn	-149.100	1.000	1.000	1633	1	10	1
R1[10,2]	0.919 	1.712E-4 	-	1.274	1.000	1.000	1634	1	10	2
R1[10,3]	0.951 	1.571E-4 	-	1.279	1.000	1.000	1635	1	10	3
R1[10,4]	0.003 	2.108E-3 	gn	-10.645	1.000	1.000	1636	1	10	4
R1[10,5]	1.158 	1.498E-4 	-	1.086	1.000	1.000	1637	1	10	5
R1[10,6]	1.403 	9.876E-5 	-	1.068	1.000	1.000	1638	1	10	6
R1[10,7]	1.415 	9.219E-5 	-	1.026	1.000	1.000	1639	1	10	7
R1[10,8]	0.000 	1.896E-3 	gn	-194.082	1.000	1.000	1640	1	10	8
R1[10,9]	0.914 	1.614E-4 	-	1.114	1.000	1.000	1641	1	10	9
R1[10,10]	0.691 	2.286E-4 	-	1.542	1.000	1.000	1642	1	10	10
R1[10,11]	0.000 	2.321E-3 	gn	-43.109	1.000	1.000	1643	1	10	11
R1[10,12]	0.000 	2.006E-3 	gn	-302.623	1.000	1.000	1644	1	10	12
R1[10,13]	0.375 	5.706E-4 	-	0.985	1.000	1.000	1645	1	10	13
R1[10,16]	0.000 	2.735E-3 	gn	-65.928	1.000	1.000	1648	1	10	16
R1[10,17]	0.224 	7.064E-4 	Bg	-0.110	1.000	1.000	1649	1	10	17
R1[10,18]	0.000 	2.857E-3 	gn	-66.676	1.000	1.000	1650	1	10	18
R1[10,19]	0.862 	1.900E-4 	-	1.161	1.000	1.000	1651	1	10	19
R1[10,20]	0.321 	7.378E-4 	-	1.463	1.000	1.000	1652	1	10	20
R1[10,21]	0.056 	2.625E-3 	gn	1.534	1.000	1.000	1653	1	10	21
R1[10,22]	0.018 	2.498E-3 	gn	1.242	1.000	1.000	1654	1	10	22
R1[10,23]	0.020 	2.521E-3 	gn	1.246	1.000	1.000	1655	1	10	23
R1[10,24]	0.008 	1.634E-3 	gn	0.638	1.000	1.000	1656	1	10	24
R1[10,25]	0.000 	1.999E-3 	gn	-42.829	1.000	1.000	1657	1	10	25
R1[10,26]	0.011 	2.119E-3 	gn	0.380	1.000	1.000	1658	1	10	26
R1[10,27]	0.022 	1.348E-6 	gn	-9.544	1.000	1.000	1659	1	10	27
R1[10,28]	0.001 	3.182E-3 	gn	-30.246	1.000	1.000	1660	1	10	28
R1[10,29]	0.010 	2.734E-3 	gn	2.320	1.000	1.000	1661	1	10	29
R1[10,30]	0.081 	2.695E-3 	gn	1.681	1.000	1.000	1662	1	10	30
R1[10,31]	0.000 	3.136E-3 	gn	-49.536	1.000	1.000	1663	1	10	31
R1[11,1]	0.000 	1.587E-3 	gn	-92.042	1.000	1.000	1665	1	11	1
R1[11,2]	1.018 	1.508E-4 	-	1.218	1.000	1.000	1666	1	11	2
R1[11,3]	0.986 	1.799E-4 	-	1.216	1.000	1.000	1667	1	11	3
R1[11,13]	0.765 	2.413E-4 	-	1.207	1.000	1.000	1677	1	11	13
R1[11,17]	-0.001 	3.560E-3 	gn	25.406	1.000	1.000	1681	1	11	17
R1[11,21]	0.000 	2.624E-3 	gn	-37.813	1.000	1.000	1685	1	11	21
R1[11,23]	0.000 	2.573E-3 	gn	-45.062	1.000	1.000	1687	1	11	23
R1[12,1]	0.000 	1.580E-3 	gn	-145.919	1.000	1.000	1697	1	12	1
R1[12,2]	0.850 	2.078E-4 	-	1.217	1.000	1.000	1698	1	12	2
R1[12,3]	0.920 	2.142E-4 	-	1.190	1.000	1.000	1699	1	12	3
R1[12,4]	1.229 	1.379E-4 	-	1.083	1.000	1.000	1700	1	12	4
R1[12,5]	1.224 	1.614E-4 	-	1.042	1.000	1.000	1701	1	12	5
R1[12,6]	1.230 	1.323E-4 	-	1.027	1.000	1.000	1702	1	12	6
R1[12,7]	1.084 	1.563E-4 	-	1.048	1.000	1.000	1703	1	12	7
R1[12,8]	0.000 	1.930E-3 	gn	-70.665	1.000	1.000	1704	1	12	8
R1[12,9]	1.207 	1.429E-4 	-	1.010	1.000	1.000	1705	1	12	9
R1[12,10]	1.136 	1.335E-4 	-	1.054	1.000	1.000	1706	1	12	10
R1[12,11]	0.941 	2.007E-4 	-	1.086	1.000	1.000	1707	1	12	11
R1[12,12]	0.786 	2.183E-4 	-	1.220	1.000	1.000	1708	1	12	12
R1[12,13]	1.119 	9.854E-5 	-	1.911	1.000	1.000	1709	1	12	13
R1[12,16]	0.000 	2.927E-3 	gn	-39.042	1.000	1.000	1712	1	12	16
R1[12,17]	-0.234 	1.197E-3 	g	1.275	1.000	1.000	1713	1	12	17
R1[12,18]	0.000 	2.907E-3 	gn	-36.003	1.000	1.000	1714	1	12	18
R1[12,19]	0.002 	3.676E-3 	gn	-8.350	1.000	1.000	1715	1	12	19
R1[12,20]	0.001 	3.147E-3 	gn	-23.315	1.000	1.000	1716	1	12	20
R1[12,21]	0.000 	3.215E-3 	gn	-33.568	1.000	1.000	1717	1	12	21
R1[12,22]	0.000 	2.999E-3 	gn	-34.434	1.000	1.000	1718	1	12	22
R1[12,23]	0.000 	2.982E-3 	gn	-52.012	1.000	1.000	1719	1	12	23
R1[12,24]	0.042 	1.951E-3 	gn	1.398	1.000	1.000	1720	1	12	24
R1[12,25]	0.001 	2.137E-3 	gn	-31.874	1.000	1.000	1721	1	12	25
R1[12,26]	0.037 	2.136E-3 	gn	1.430	1.000	1.000	1722	1	12	26
R1[12,27]	0.075 	4.534E-6 	gn	0.901	1.000	1.000	1723	1	12	27
R1[12,28]	0.646 	2.534E-4 	-	1.522	1.000	1.000	1724	1	12	28
R1[12,29]	0.666 	2.706E-4 	-	1.462	1.000	1.000	1725	1	12	29
R1[12,30]	0.265 	1.100E-3 	g	1.673	1.000	1.000	1726	1	12	30
R1[12,31]	0.029 	2.809E-3 	gn	1.492	1.000	1.000	1727	1	12	31
R1[13,1]	0.000 	1.591E-3 	gn	-90.155	1.000	1.000	1729	1	13	1
R1[13,2]	0.927 	2.030E-4 	-	1.208	1.000	1.000	1730	1	13	2
R1[13,3]	0.964 	1.930E-4 	-	1.146	1.000	1.000	1731	1	13	3
R1[13,4]	0.000 	1.751E-3 	gn	-597.705	1.000	1.000	1732	1	13	4
R1[13,5]	1.273 	1.374E-4 	-	0.979	1.000	1.000	1733	1	13	5
R1[13,6]	0.003 	1.633E-3 	gn	-9.189	1.000	1.000	1734	1	13	6
R1[13,7]	1.055 	1.500E-4 	-	1.103	1.000	1.000	1735	1	13	7
R1[13,8]	0.000 	1.883E-3 	gn	-61.803	1.000	1.000	1736	1	13	8
R1[13,9]	1.092 	1.483E-4 	-	1.034	1.000	1.000	1737	1	13	9
R1[13,10]	1.302 	1.186E-4 	-	1.003	1.000	1.000	1738	1	13	10
R1[13,11]	1.167 	1.579E-4 	-	0.972	1.000	1.000	1739	1	13	11
R1[13,12]	0.983 	1.719E-4 	-	1.058	1.000	1.000	1740	1	13	12
R1[13,13]	0.870 	1.310E-4 	-	1.008	1.000	1.000	1741	1	13	13
R1[13,16]	0.000 	2.897E-3 	gn	-54.185	1.000	1.000	1744	1	13	16
R1[13,17]	-0.296 	1.048E-3 	g	1.159	1.000	1.000	1745	1	13	17
R1[13,18]	0.000 	2.918E-3 	gn	-31.222	1.000	1.000	1746	1	13	18
R1[13,19]	0.042 	3.130E-3 	gn	1.494	1.000	1.000	1747	1	13	19
R1[13,20]	0.060 	2.798E-3 	gn	1.597	1.000	1.000	1748	1	13	20
R1[13,21]	0.025 	2.779E-3 	gn	1.568	1.000	1.000	1749	1	13	21
R1[13,22]	0.430 	2.307E-4 	-	2.203	1.000	1.000	1750	1	13	22
R1[13,23]	0.022 	2.637E-3 	gn	1.332	1.000	1.000	1751	1	13	23
R1[13,24]	0.028 	1.865E-3 	gn	1.334	1.000	1.000	1752	1	13	24
R1[13,25]	0.040 	2.228E-3 	gn	1.543	1.000	1.000	1753	1	13	25
R1[13,26]	0.662 	2.696E-4 	-	1.468	1.000	1.000	1754	1	13	26
R1[13,27]	0.000 	2.026E-3 	gn	-39.568	1.000	1.000	1755	1	13	27
R1[13,28]	0.991 	1.743E-4 	-	1.139	1.000	1.000	1756	1	13	28
R1[13,29]	1.033 	1.681E-4 	-	1.123	1.000	1.000	1757	1	13	29
R1[13,30]	0.555 	3.242E-4 	-	1.600	1.000	1.000	1758	1	13	30
R1[13,31]	0.000 	3.355E-3 	gn	-47.865	1.000	1.000	1759	1	13	31
R1[14,1]	-0.000 	1.572E-3 	gn	369.513	1.000	1.000	1761	1	14	1
R1[14,2]	0.801 	2.653E-4 	-	1.174	1.000	1.000	1762	1	14	2
R1[14,3]	0.762 	3.109E-4 	-	1.145	1.000	1.000	1763	1	14	3
R1[14,4]	0.840 	2.284E-4 	-	1.183	1.000	1.000	1764	1	14	4
R1[14,5]	0.735 	3.292E-4 	-	1.205	1.000	1.000	1765	1	14	5
R1[14,6]	0.000 	2.091E-3 	gn	-55.730	1.000	1.000	1766	1	14	6
R1[14,7]	0.566 	4.375E-4 	-	1.341	1.000	1.000	1767	1	14	7
R1[14,8]	0.000 	1.902E-3 	gn	-107.816	1.000	1.000	1768	1	14	8
R1[14,9]	0.551 	4.264E-4 	-	1.374	1.000	1.000	1769	1	14	9
R1[14,10]	0.823 	2.719E-4 	-	1.102	1.000	1.000	1770	1	14	10
R1[14,11]	0.882 	2.017E-4 	-	1.012	1.000	1.000	1771	1	14	11
R1[14,12]	0.824 	2.448E-4 	-	1.105	1.000	1.000	1772	1	14	12
R1[14,13]	-0.031 	1.247E-3 	gn	-2.806	1.000	1.000	1773	1	14	13
R1[14,16]	0.000 	2.951E-3 	gn	-45.671	1.000	1.000	1776	1	14	16
R1[14,17]	0.321 	1.747E-3 	-	0.925	1.000	1.000	1777	1	14	17
R1[14,18]	0.000 	2.979E-3 	gn	-36.121	1.000	1.000	1778	1	14	18
R1[14,19]	0.000 	3.553E-3 	gn	-22.738	1.000	1.000	1779	1	14	19
R1[14,20]	0.001 	3.128E-3 	gn	-19.431	1.000	1.000	1780	1	14	20
R1[14,21]	0.355 	9.254E-4 	-	1.446	1.000	1.000	1781	1	14	21
R1[14,22]	0.039 	2.775E-3 	gn	1.482	1.000	1.000	1782	1	14	22
R1[14,23]	0.259 	1.295E-3 	g	1.447	1.000	1.000	1783	1	14	23
R1[14,24]	0.817 	2.387E-4 	-	1.161	1.000	1.000	1784	1	14	24
R1[14,25]	1.095 	1.897E-4 	-	0.965	1.000	1.000	1785	1	14	25
R1[14,26]	0.990 	1.997E-4 	-	1.085	1.000	1.000	1786	1	14	26
R1[14,27]	1.120 	1.709E-6 	n	0.671	1.000	1.000	1787	1	14	27
R1[14,28]	1.013 	2.048E-4 	-	0.980	1.000	1.000	1788	1	14	28
R1[14,29]	1.115 	1.727E-4 	-	0.966	1.000	1.000	1789	1	14	29
R1[14,30]	0.702 	5.354E-6 	n	1.122	1.000	1.000	1790	1	14	30
R1[14,31]	0.027 	2.843E-3 	gn	1.456	1.000	1.000	1791	1	14	31
R1[15,1]	-0.000 	1.703E-3 	gn	2629.083	1.000	1.000	1793	1	15	1
R1[15,2]	0.742 	3.197E-4 	-	1.167	1.000	1.000	1794	1	15	2
R1[15,3]	0.867 	2.502E-4 	-	1.138	1.000	1.000	1795	1	15	3
R1[15,4]	0.823 	2.650E-4 	-	1.152	1.000	1.000	1796	1	15	4
R1[15,5]	0.663 	2.971E-4 	-	1.315	1.000	1.000	1797	1	15	5
R1[15,6]	0.065 	2.005E-3 	gn	1.256	1.000	1.000	1798	1	15	6
R1[15,7]	0.023 	1.934E-3 	gn	0.463	1.000	1.000	1799	1	15	7
R1[15,8]	-0.000 	1.949E-3 	gn	861.534	1.000	1.000	1800	1	15	8
R1[15,9]	0.001 	2.432E-3 	gn	-15.179	1.000	1.000	1801	1	15	9
R1[15,10]	0.426 	6.897E-4 	-	1.308	1.000	1.000	1802	1	15	10
R1[15,11]	0.758 	2.982E-4 	-	1.088	1.000	1.000	1803	1	15	11
R1[15,12]	0.812 	2.427E-4 	-	1.099	1.000	1.000	1804	1	15	12
R1[15,13]	-0.038 	1.482E-3 	gn	-2.649	1.000	1.000	1805	1	15	13
