# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_81-054
# Object: omc1_c
# Date: 2016-12-03T08:02:22.570 (MJD: 57725.33578418981)
# Project: 88_0005_81
# Exposure: 38.63184 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 131d47m40.32s 39d58m09.99s
# CRUSH version: 2.34-2 (devel.1)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
T0[13,19]	1.000 	4.261E-4 	-	1.196	1.000	1.000	3059	2	13	19
T0[13,20]	1.541 	2.284E-4 	-	0.897	1.000	1.000	3060	2	13	20
T0[13,21]	0.160 	1.933E-3 	gn	1.444	1.000	1.000	3061	2	13	21
T0[13,23]	0.564 	9.839E-4 	-	1.268	1.000	1.000	3063	2	13	23
T0[13,24]	0.172 	1.154E-3 	gn	1.336	1.000	1.000	3064	2	13	24
T0[13,25]	0.116 	1.574E-3 	gn	1.332	1.000	1.000	3065	2	13	25
T0[13,26]	0.252 	1.904E-3 	g	1.356	1.000	1.000	3066	2	13	26
T0[13,27]	0.075 	1.664E-3 	gn	1.459	1.000	1.000	3067	2	13	27
T0[13,28]	0.436 	1.923E-3 	-	1.287	1.000	1.000	3068	2	13	28
T0[13,29]	0.755 	6.208E-4 	-	1.260	1.000	1.000	3069	2	13	29
T0[13,30]	0.791 	5.290E-4 	-	1.251	1.000	1.000	3070	2	13	30
T0[13,31]	0.940 	5.382E-4 	-	1.042	1.000	1.000	3071	2	13	31
T0[14,0]	0.034 	1.064E-3 	gn	2.316	1.000	1.000	3072	2	14	0
T0[14,1]	0.906 	4.058E-4 	-	1.219	1.000	1.000	3073	2	14	1
T0[14,2]	0.838 	5.097E-4 	-	1.219	1.000	1.000	3074	2	14	2
T0[14,3]	0.977 	3.870E-4 	-	1.153	1.000	1.000	3075	2	14	3
T0[14,4]	1.097 	3.732E-4 	-	1.105	1.000	1.000	3076	2	14	4
T0[14,5]	1.218 	3.427E-4 	-	1.031	1.000	1.000	3077	2	14	5
T0[14,7]	1.275 	1.791E-4 	-	0.974	1.000	1.000	3079	2	14	7
T0[14,8]	1.228 	3.327E-4 	-	1.005	1.000	1.000	3080	2	14	8
T0[14,9]	1.154 	3.507E-4 	-	1.049	1.000	1.000	3081	2	14	9
T0[14,10]	1.093 	1.922E-4 	-	1.106	1.000	1.000	3082	2	14	10
T0[14,11]	1.580 	1.987E-4 	-	0.888	1.000	1.000	3083	2	14	11
T0[14,12]	1.126 	4.038E-4 	-	0.986	1.000	1.000	3084	2	14	12
T0[14,13]	1.128 	3.781E-4 	-	0.990	1.000	1.000	3085	2	14	13
T0[14,14]	1.138 	3.737E-4 	-	0.985	1.000	1.000	3086	2	14	14
T0[14,15]	0.019 	9.608E-4 	gn	2.146	1.000	1.000	3087	2	14	15
T0[14,16]	0.973 	4.522E-4 	-	1.218	1.000	1.000	3088	2	14	16
T0[14,17]	1.031 	3.022E-4 	-	1.152	1.000	1.000	3089	2	14	17
T0[14,18]	0.992 	2.443E-4 	-	1.206	1.000	1.000	3090	2	14	18
T0[14,19]	0.975 	3.080E-4 	-	1.189	1.000	1.000	3091	2	14	19
T0[14,20]	1.144 	4.181E-4 	-	1.089	1.000	1.000	3092	2	14	20
T0[14,21]	1.815 	2.007E-4 	-	0.912	1.000	1.000	3093	2	14	21
T0[14,23]	0.873 	4.646E-4 	-	1.197	1.000	1.000	3095	2	14	23
T0[14,24]	0.919 	3.775E-4 	-	1.146	1.000	1.000	3096	2	14	24
T0[14,25]	0.987 	3.708E-4 	-	1.154	1.000	1.000	3097	2	14	25
T0[14,26]	0.918 	4.786E-4 	-	1.209	1.000	1.000	3098	2	14	26
T0[14,27]	0.936 	5.028E-4 	-	1.172	1.000	1.000	3099	2	14	27
T0[14,28]	0.908 	3.185E-4 	-	1.132	1.000	1.000	3100	2	14	28
T0[14,29]	0.596 	1.004E-3 	-	1.279	1.000	1.000	3101	2	14	29
T0[14,30]	0.591 	9.670E-4 	-	1.245	1.000	1.000	3102	2	14	30
T0[14,31]	0.202 	2.416E-3 	g	1.186	1.000	1.000	3103	2	14	31
T0[15,0]	0.199 	1.160E-3 	gn	1.559	1.000	1.000	3104	2	15	0
T0[15,1]	1.893 	1.700E-4 	-	0.844	1.000	1.000	3105	2	15	1
T0[15,2]	1.055 	4.376E-4 	-	0.845	1.000	1.000	3106	2	15	2
T0[15,3]	0.932 	4.707E-4 	-	1.113	1.000	1.000	3107	2	15	3
T0[15,4]	1.093 	2.192E-4 	-	1.083	1.000	1.000	3108	2	15	4
T0[15,5]	1.195 	2.819E-4 	-	1.058	1.000	1.000	3109	2	15	5
T0[15,7]	1.267 	3.000E-4 	-	0.959	1.000	1.000	3111	2	15	7
T0[15,8]	1.198 	3.374E-4 	-	0.985	1.000	1.000	3112	2	15	8
T0[15,9]	-0.008 	6.879E-4 	gn	-3.024	1.000	1.000	3113	2	15	9
T0[15,10]	-0.006 	7.479E-4 	gn	-3.371	1.000	1.000	3114	2	15	10
T0[15,11]	1.106 	3.094E-4 	-	1.056	1.000	1.000	3115	2	15	11
T0[15,12]	1.129 	3.430E-4 	-	1.020	1.000	1.000	3116	2	15	12
T0[15,13]	1.110 	2.323E-4 	-	1.010	1.000	1.000	3117	2	15	13
T0[15,14]	0.859 	5.066E-4 	-	1.175	1.000	1.000	3118	2	15	14
T0[15,15]	2.256 	1.054E-4 	-	0.773	1.000	1.000	3119	2	15	15
T0[15,16]	0.891 	4.136E-5 	n	1.295	1.000	1.000	3120	2	15	16
T0[15,17]	0.960 	1.526E-4 	-	1.223	1.000	1.000	3121	2	15	17
T0[15,18]	1.032 	2.363E-4 	-	1.174	1.000	1.000	3122	2	15	18
T0[15,19]	1.025 	3.847E-4 	-	1.145	1.000	1.000	3123	2	15	19
T0[15,20]	0.997 	4.547E-4 	-	1.169	1.000	1.000	3124	2	15	20
T0[15,21]	2.116 	1.411E-4 	-	0.820	1.000	1.000	3125	2	15	21
T0[15,23]	0.989 	3.994E-4 	-	1.139	1.000	1.000	3127	2	15	23
T0[15,24]	1.060 	3.875E-4 	-	1.093	1.000	1.000	3128	2	15	24
T0[15,25]	1.089 	3.422E-4 	-	1.081	1.000	1.000	3129	2	15	25
T0[15,26]	1.019 	2.603E-4 	-	1.097	1.000	1.000	3130	2	15	26
T0[15,27]	0.935 	4.608E-6 	n	1.250	1.000	1.000	3131	2	15	27
T0[15,28]	0.967 	5.011E-4 	-	1.124	1.000	1.000	3132	2	15	28
T0[15,29]	0.839 	4.992E-4 	-	1.264	1.000	1.000	3133	2	15	29
T0[15,30]	0.143 	3.083E-3 	g	1.310	1.000	1.000	3134	2	15	30
T0[15,31]	0.049 	2.353E-3 	gn	1.284	1.000	1.000	3135	2	15	31
T0[16,0]	0.057 	9.862E-4 	gn	1.907	1.000	1.000	3136	2	16	0
T0[16,1]	1.213 	3.080E-4 	-	1.041	1.000	1.000	3137	2	16	1
T0[16,2]	0.835 	5.144E-4 	-	1.263	1.000	1.000	3138	2	16	2
T0[16,3]	1.005 	2.450E-4 	-	1.114	1.000	1.000	3139	2	16	3
T0[16,4]	1.215 	1.389E-4 	-	1.065	1.000	1.000	3140	2	16	4
T0[16,5]	1.267 	3.314E-4 	-	1.045	1.000	1.000	3141	2	16	5
T0[16,7]	1.227 	3.124E-4 	-	0.997	1.000	1.000	3143	2	16	7
T0[16,8]	1.234 	2.967E-4 	-	0.976	1.000	1.000	3144	2	16	8
T0[16,9]	1.714 	2.012E-4 	-	0.814	1.000	1.000	3145	2	16	9
T0[16,10]	1.247 	3.184E-4 	-	1.020	1.000	1.000	3146	2	16	10
T0[16,11]	1.215 	2.721E-4 	-	0.998	1.000	1.000	3147	2	16	11
T0[16,12]	1.213 	3.785E-4 	-	1.034	1.000	1.000	3148	2	16	12
T0[16,13]	1.035 	4.703E-4 	-	1.115	1.000	1.000	3149	2	16	13
T0[16,14]	-0.002 	8.850E-4 	gn	-3.782	1.000	1.000	3150	2	16	14
T0[16,15]	1.068 	3.732E-4 	-	1.119	1.000	1.000	3151	2	16	15
T0[16,16]	0.998 	1.581E-4 	-	1.228	1.000	1.000	3152	2	16	16
T0[16,17]	1.043 	3.616E-4 	-	1.196	1.000	1.000	3153	2	16	17
T0[16,18]	-0.005 	9.851E-4 	gn	-0.782	1.000	1.000	3154	2	16	18
T0[16,19]	1.088 	2.451E-5 	n	1.143	1.000	1.000	3155	2	16	19
T0[16,20]	0.725 	4.559E-4 	-	1.230	1.000	1.000	3156	2	16	20
T0[16,21]	0.941 	2.155E-4 	-	1.197	1.000	1.000	3157	2	16	21
T0[16,23]	1.052 	3.877E-4 	-	1.121	1.000	1.000	3159	2	16	23
T0[16,24]	1.125 	3.076E-4 	-	1.103	1.000	1.000	3160	2	16	24
T0[16,25]	1.152 	2.864E-4 	-	1.041	1.000	1.000	3161	2	16	25
T0[16,26]	1.164 	1.531E-4 	-	1.064	1.000	1.000	3162	2	16	26
T0[16,27]	1.140 	3.286E-4 	-	1.070	1.000	1.000	3163	2	16	27
T0[16,28]	1.059 	3.913E-4 	-	1.111	1.000	1.000	3164	2	16	28
T0[16,29]	0.841 	5.764E-4 	-	1.258	1.000	1.000	3165	2	16	29
T0[16,30]	0.449 	1.306E-3 	-	1.275	1.000	1.000	3166	2	16	30
T0[16,31]	0.012 	2.076E-3 	gn	1.836	1.000	1.000	3167	2	16	31
T0[17,0]	0.709 	4.465E-4 	-	1.375	1.000	1.000	3168	2	17	0
T0[17,1]	1.049 	1.783E-4 	-	1.107	1.000	1.000	3169	2	17	1
T0[17,2]	0.968 	2.035E-4 	-	1.184	1.000	1.000	3170	2	17	2
T0[17,3]	2.593 	3.508E-5 	-	0.715	1.000	1.000	3171	2	17	3
T0[17,4]	1.189 	3.272E-4 	-	1.066	1.000	1.000	3172	2	17	4
T0[17,5]	1.181 	2.764E-4 	-	1.089	1.000	1.000	3173	2	17	5
T0[17,7]	1.238 	8.070E-5 	-	0.970	1.000	1.000	3175	2	17	7
T0[17,8]	1.239 	3.222E-4 	-	1.009	1.000	1.000	3176	2	17	8
T0[17,9]	1.190 	3.658E-4 	-	1.021	1.000	1.000	3177	2	17	9
T0[17,10]	-0.006 	7.445E-4 	gn	-3.440	1.000	1.000	3178	2	17	10
T0[17,11]	1.169 	3.262E-4 	-	1.053	1.000	1.000	3179	2	17	11
T0[17,12]	1.212 	3.360E-4 	-	1.044	1.000	1.000	3180	2	17	12
T0[17,13]	1.118 	3.848E-4 	-	1.084	1.000	1.000	3181	2	17	13
T0[17,14]	1.111 	1.838E-4 	-	1.103	1.000	1.000	3182	2	17	14
T0[17,15]	1.087 	3.924E-4 	-	1.145	1.000	1.000	3183	2	17	15
T0[17,16]	1.027 	3.495E-4 	-	1.211	1.000	1.000	3184	2	17	16
T0[17,17]	1.025 	3.931E-4 	-	1.189	1.000	1.000	3185	2	17	17
T0[17,18]	1.000 	4.462E-4 	-	1.192	1.000	1.000	3186	2	17	18
T0[17,19]	0.690 	8.128E-4 	-	1.196	1.000	1.000	3187	2	17	19
T0[17,20]	0.932 	4.135E-4 	-	1.186	1.000	1.000	3188	2	17	20
T0[17,21]	0.952 	3.582E-4 	-	1.155	1.000	1.000	3189	2	17	21
T0[17,23]	1.008 	4.026E-4 	-	1.143	1.000	1.000	3191	2	17	23
T0[17,24]	1.162 	3.583E-4 	-	1.069	1.000	1.000	3192	2	17	24
T0[17,25]	1.155 	3.476E-4 	-	1.074	1.000	1.000	3193	2	17	25
T0[17,26]	1.152 	2.603E-4 	-	1.042	1.000	1.000	3194	2	17	26
T0[17,27]	0.586 	8.332E-6 	n	1.310	1.000	1.000	3195	2	17	27
T0[17,28]	1.120 	3.509E-4 	-	1.069	1.000	1.000	3196	2	17	28
T0[17,29]	0.938 	4.123E-4 	-	1.221	1.000	1.000	3197	2	17	29
T0[17,30]	-0.004 	1.508E-3 	gn	0.676	1.000	1.000	3198	2	17	30
T0[17,31]	0.048 	2.419E-3 	gn	1.510	1.000	1.000	3199	2	17	31
T0[18,0]	0.087 	1.135E-3 	gn	1.664	1.000	1.000	3200	2	18	0
T0[18,1]	0.977 	2.631E-4 	-	1.224	1.000	1.000	3201	2	18	1
T0[18,2]	0.957 	1.047E-4 	-	1.172	1.000	1.000	3202	2	18	2
T0[18,3]	0.969 	2.746E-4 	-	1.108	1.000	1.000	3203	2	18	3
T0[18,4]	1.062 	3.685E-4 	-	1.136	1.000	1.000	3204	2	18	4
T0[18,5]	1.094 	3.047E-4 	-	1.153	1.000	1.000	3205	2	18	5
T0[18,7]	1.107 	4.146E-4 	-	1.041	1.000	1.000	3207	2	18	7
T0[18,8]	1.145 	4.068E-4 	-	1.032	1.000	1.000	3208	2	18	8
T0[18,9]	1.156 	3.092E-4 	-	1.012	1.000	1.000	3209	2	18	9
T0[18,10]	1.070 	4.163E-4 	-	1.135	1.000	1.000	3210	2	18	10
T0[18,11]	1.059 	3.071E-4 	-	1.108	1.000	1.000	3211	2	18	11
T0[18,12]	1.026 	4.176E-4 	-	1.068	1.000	1.000	3212	2	18	12
T0[18,13]	1.533 	2.520E-4 	-	0.894	1.000	1.000	3213	2	18	13
T0[18,14]	1.063 	4.582E-4 	-	1.127	1.000	1.000	3214	2	18	14
T0[18,15]	0.977 	1.818E-4 	-	1.199	1.000	1.000	3215	2	18	15
T0[18,16]	0.733 	6.736E-4 	-	1.376	1.000	1.000	3216	2	18	16
T0[18,17]	0.983 	1.708E-4 	-	1.271	1.000	1.000	3217	2	18	17
T0[18,18]	0.914 	4.202E-4 	-	1.231	1.000	1.000	3218	2	18	18
T0[18,19]	0.507 	1.009E-3 	-	1.285	1.000	1.000	3219	2	18	19
T0[18,20]	0.857 	5.444E-4 	-	1.248	1.000	1.000	3220	2	18	20
T0[18,21]	-0.002 	1.384E-3 	gn	0.870	1.000	1.000	3221	2	18	21
T0[18,23]	0.905 	4.261E-4 	-	1.183	1.000	1.000	3223	2	18	23
T0[18,24]	1.084 	3.785E-4 	-	1.077	1.000	1.000	3224	2	18	24
T0[18,25]	1.117 	3.414E-4 	-	1.092	1.000	1.000	3225	2	18	25
T0[18,26]	1.076 	9.402E-5 	-	1.172	1.000	1.000	3226	2	18	26
T0[18,27]	1.140 	2.497E-4 	-	1.108	1.000	1.000	3227	2	18	27
T0[18,28]	-0.598 	7.905E-8 	gn	-10.299	1.000	1.000	3228	2	18	28
T0[18,29]	0.884 	3.350E-5 	n	1.100	1.000	1.000	3229	2	18	29
T0[18,30]	0.936 	1.978E-4 	-	1.155	1.000	1.000	3230	2	18	30
T0[18,31]	0.157 	1.844E-3 	gn	1.208	1.000	1.000	3231	2	18	31
T0[19,0]	0.043 	1.091E-3 	gn	1.958	1.000	1.000	3232	2	19	0
T0[19,1]	1.026 	3.836E-4 	-	1.236	1.000	1.000	3233	2	19	1
T0[19,2]	0.857 	4.605E-4 	-	1.253	1.000	1.000	3234	2	19	2
T0[19,3]	0.975 	3.564E-4 	-	1.136	1.000	1.000	3235	2	19	3
T0[19,4]	1.031 	3.081E-4 	-	1.135	1.000	1.000	3236	2	19	4
T0[19,5]	1.013 	3.341E-4 	-	1.167	1.000	1.000	3237	2	19	5
T0[19,7]	0.957 	4.266E-4 	-	1.115	1.000	1.000	3239	2	19	7
T0[19,8]	0.994 	4.864E-4 	-	1.129	1.000	1.000	3240	2	19	8
T0[19,9]	1.093 	4.078E-4 	-	1.112	1.000	1.000	3241	2	19	9
T0[19,10]	1.008 	2.918E-4 	-	1.195	1.000	1.000	3242	2	19	10
T0[19,11]	0.992 	4.460E-4 	-	1.208	1.000	1.000	3243	2	19	11
T0[19,12]	1.287 	1.961E-4 	-	0.873	1.000	1.000	3244	2	19	12
T0[19,13]	0.008 	8.928E-4 	gn	2.637	1.000	1.000	3245	2	19	13
T0[19,14]	1.007 	3.919E-4 	-	1.181	1.000	1.000	3246	2	19	14
T0[19,15]	0.971 	3.812E-4 	-	1.209	1.000	1.000	3247	2	19	15
T0[19,16]	0.056 	1.152E-3 	gn	1.807	1.000	1.000	3248	2	19	16
T0[19,17]	0.941 	3.253E-4 	-	1.297	1.000	1.000	3249	2	19	17
T0[19,18]	0.017 	9.677E-4 	gn	2.217	1.000	1.000	3250	2	19	18
T0[19,19]	0.643 	7.166E-4 	-	1.322	1.000	1.000	3251	2	19	19
T0[19,20]	0.894 	5.227E-4 	-	1.246	1.000	1.000	3252	2	19	20
T0[19,21]	1.508 	1.027E-4 	-	0.980	1.000	1.000	3253	2	19	21
T0[19,23]	0.926 	9.882E-5 	-	1.161	1.000	1.000	3255	2	19	23
T0[19,24]	1.099 	4.236E-4 	-	1.089	1.000	1.000	3256	2	19	24
T0[19,25]	1.157 	1.645E-6 	n	1.174	1.000	1.000	3257	2	19	25
T0[19,26]	1.090 	3.406E-4 	-	1.165	1.000	1.000	3258	2	19	26
T0[19,27]	1.093 	3.756E-4 	-	1.140	1.000	1.000	3259	2	19	27
T0[19,28]	1.084 	3.789E-4 	-	1.108	1.000	1.000	3260	2	19	28
T0[19,29]	0.471 	1.476E-3 	-	1.297	1.000	1.000	3261	2	19	29
T0[19,30]	0.908 	2.364E-4 	-	1.144	1.000	1.000	3262	2	19	30
T0[19,31]	0.069 	1.579E-3 	gn	1.255	1.000	1.000	3263	2	19	31
T0[20,0]	0.197 	1.452E-3 	g	1.548	1.000	1.000	3264	2	20	0
T0[20,1]	1.097 	3.668E-4 	-	1.220	1.000	1.000	3265	2	20	1
T0[20,2]	1.020 	4.615E-4 	-	1.152	1.000	1.000	3266	2	20	2
T0[20,3]	1.040 	1.238E-4 	-	1.142	1.000	1.000	3267	2	20	3
T0[20,4]	1.183 	1.066E-4 	-	1.163	1.000	1.000	3268	2	20	4
T0[20,5]	1.131 	2.365E-4 	-	1.203	1.000	1.000	3269	2	20	5
T0[20,7]	1.189 	3.496E-4 	-	1.099	1.000	1.000	3271	2	20	7
T0[20,8]	1.167 	3.810E-4 	-	1.076	1.000	1.000	3272	2	20	8
T0[20,9]	-0.006 	5.500E-4 	gn	-3.189	1.000	1.000	3273	2	20	9
T0[20,10]	1.038 	3.125E-4 	-	1.263	1.000	1.000	3274	2	20	10
T0[20,11]	-0.003 	7.706E-4 	gn	-6.096	1.000	1.000	3275	2	20	11
T0[20,12]	1.093 	3.196E-4 	-	1.089	1.000	1.000	3276	2	20	12
T0[20,13]	-0.005 	8.329E-4 	gn	-1.050	1.000	1.000	3277	2	20	13
T0[20,14]	1.205 	2.994E-4 	-	1.101	1.000	1.000	3278	2	20	14
T0[20,15]	1.232 	4.790E-5 	-	0.911	1.000	1.000	3279	2	20	15
T0[20,16]	2.891 	4.270E-5 	-	1.082	1.000	1.000	3280	2	20	16
T0[20,17]	1.183 	3.193E-5 	n	1.073	1.000	1.000	3281	2	20	17
T0[20,18]	1.162 	2.715E-4 	-	1.054	1.000	1.000	3282	2	20	18
T0[20,19]	1.136 	1.405E-4 	-	1.081	1.000	1.000	3283	2	20	19
T0[20,20]	1.012 	3.603E-4 	-	1.179	1.000	1.000	3284	2	20	20
T0[20,21]	0.967 	3.222E-4 	-	1.187	1.000	1.000	3285	2	20	21
T0[20,23]	1.177 	3.595E-4 	-	1.052	1.000	1.000	3287	2	20	23
T0[20,24]	1.283 	3.203E-4 	-	1.011	1.000	1.000	3288	2	20	24
T0[20,25]	1.155 	3.650E-4 	-	1.120	1.000	1.000	3289	2	20	25
T0[20,26]	1.081 	3.766E-4 	-	1.201	1.000	1.000	3290	2	20	26
T0[20,27]	1.260 	2.429E-4 	-	1.087	1.000	1.000	3291	2	20	27
T0[20,28]	1.162 	3.251E-4 	-	1.060	1.000	1.000	3292	2	20	28
T0[20,29]	0.870 	2.324E-4 	-	1.255	1.000	1.000	3293	2	20	29
T0[20,30]	-0.003 	1.577E-3 	gn	3.216	1.000	1.000	3294	2	20	30
T0[20,31]	0.050 	1.484E-3 	gn	1.279	1.000	1.000	3295	2	20	31
T0[21,0]	0.061 	8.562E-4 	gn	1.733	1.000	1.000	3296	2	21	0
T0[21,1]	1.056 	3.451E-4 	-	1.221	1.000	1.000	3297	2	21	1
T0[21,2]	1.064 	3.646E-4 	-	1.121	1.000	1.000	3298	2	21	2
T0[21,3]	1.066 	3.720E-4 	-	1.162	1.000	1.000	3299	2	21	3
T0[21,4]	1.087 	3.283E-4 	-	1.180	1.000	1.000	3300	2	21	4
T0[21,5]	1.158 	2.970E-4 	-	1.163	1.000	1.000	3301	2	21	5
T0[21,7]	1.240 	3.123E-4 	-	1.063	1.000	1.000	3303	2	21	7
T0[21,8]	1.253 	2.697E-4 	-	1.099	1.000	1.000	3304	2	21	8
T0[21,9]	1.228 	3.482E-4 	-	1.109	1.000	1.000	3305	2	21	9
T0[21,10]	1.183 	1.207E-4 	-	1.139	1.000	1.000	3306	2	21	10
T0[21,11]	1.184 	3.069E-4 	-	1.104	1.000	1.000	3307	2	21	11
T0[21,12]	1.216 	3.615E-4 	-	1.079	1.000	1.000	3308	2	21	12
T0[21,13]	1.186 	1.937E-4 	-	1.103	1.000	1.000	3309	2	21	13
T0[21,14]	1.233 	2.877E-4 	-	1.094	1.000	1.000	3310	2	21	14
T0[21,15]	1.280 	3.039E-4 	-	1.119	1.000	1.000	3311	2	21	15
T0[21,16]	1.176 	3.439E-4 	-	1.114	1.000	1.000	3312	2	21	16
T0[21,17]	1.098 	3.101E-4 	-	1.095	1.000	1.000	3313	2	21	17
T0[21,18]	1.197 	2.902E-4 	-	1.039	1.000	1.000	3314	2	21	18
T0[21,19]	1.152 	3.433E-4 	-	1.077	1.000	1.000	3315	2	21	19
T0[21,20]	1.018 	4.024E-4 	-	1.122	1.000	1.000	3316	2	21	20
T0[21,21]	0.002 	1.374E-3 	gn	2.595	1.000	1.000	3317	2	21	21
T0[21,23]	1.210 	1.917E-4 	-	0.987	1.000	1.000	3319	2	21	23
T0[21,24]	1.262 	2.698E-4 	-	0.957	1.000	1.000	3320	2	21	24
T0[21,25]	1.253 	2.296E-4 	-	1.054	1.000	1.000	3321	2	21	25
T0[21,26]	1.266 	4.737E-5 	-	1.061	1.000	1.000	3322	2	21	26
T0[21,27]	1.298 	3.024E-4 	-	1.028	1.000	1.000	3323	2	21	27
T0[21,28]	1.303 	2.612E-4 	-	1.022	1.000	1.000	3324	2	21	28
T0[21,29]	0.958 	3.999E-4 	-	1.184	1.000	1.000	3325	2	21	29
T0[21,30]	0.883 	3.729E-4 	-	1.246	1.000	1.000	3326	2	21	30
T0[21,31]	0.045 	1.642E-3 	gn	1.267	1.000	1.000	3327	2	21	31
T0[22,0]	0.025 	7.531E-4 	gn	2.076	1.000	1.000	3328	2	22	0
T0[22,1]	0.870 	6.225E-4 	-	1.173	1.000	1.000	3329	2	22	1
T0[22,2]	0.806 	5.628E-4 	-	1.175	1.000	1.000	3330	2	22	2
T0[22,3]	0.828 	5.710E-4 	-	1.151	1.000	1.000	3331	2	22	3
T0[22,4]	0.950 	6.104E-4 	-	1.122	1.000	1.000	3332	2	22	4
T0[22,5]	0.940 	5.958E-4 	-	1.149	1.000	1.000	3333	2	22	5
T0[22,7]	1.018 	4.591E-4 	-	1.107	1.000	1.000	3335	2	22	7
T0[22,8]	1.020 	4.729E-4 	-	1.099	1.000	1.000	3336	2	22	8
T0[22,9]	1.009 	4.120E-4 	-	1.063	1.000	1.000	3337	2	22	9
T0[22,10]	1.031 	5.030E-4 	-	1.091	1.000	1.000	3338	2	22	10
T0[22,11]	1.012 	5.062E-4 	-	1.088	1.000	1.000	3339	2	22	11
T0[22,12]	1.030 	1.586E-4 	-	1.090	1.000	1.000	3340	2	22	12
T0[22,13]	0.993 	8.631E-6 	n	1.188	1.000	1.000	3341	2	22	13
T0[22,14]	0.995 	1.831E-4 	-	1.081	1.000	1.000	3342	2	22	14
T0[22,15]	0.966 	5.352E-4 	-	1.130	1.000	1.000	3343	2	22	15
T0[22,16]	0.997 	4.835E-4 	-	1.061	1.000	1.000	3344	2	22	16
T0[22,17]	1.004 	5.684E-4 	-	1.069	1.000	1.000	3345	2	22	17
T0[22,18]	0.980 	5.433E-4 	-	1.077	1.000	1.000	3346	2	22	18
T0[22,19]	0.949 	5.833E-4 	-	1.075	1.000	1.000	3347	2	22	19
T0[22,20]	0.873 	6.268E-4 	-	1.066	1.000	1.000	3348	2	22	20
T0[22,21]	0.853 	6.213E-4 	-	1.116	1.000	1.000	3349	2	22	21
T0[22,23]	0.999 	3.518E-4 	-	1.051	1.000	1.000	3351	2	22	23
T0[22,24]	0.966 	4.562E-4 	-	1.017	1.000	1.000	3352	2	22	24
T0[22,25]	1.025 	5.392E-4 	-	0.992	1.000	1.000	3353	2	22	25
T0[22,26]	1.022 	3.754E-4 	-	1.020	1.000	1.000	3354	2	22	26
T0[22,27]	1.815 	1.662E-4 	-	0.801	1.000	1.000	3355	2	22	27
T0[22,28]	0.951 	5.874E-6 	n	0.988	1.000	1.000	3356	2	22	28
T0[22,29]	0.507 	1.390E-3 	-	1.170	1.000	1.000	3357	2	22	29
T0[22,30]	0.064 	1.499E-3 	gn	1.223	1.000	1.000	3358	2	22	30
T0[22,31]	0.015 	1.615E-3 	gn	0.878	1.000	1.000	3359	2	22	31
T0[23,0]	0.035 	7.903E-4 	gn	1.970	1.000	1.000	3360	2	23	0
T0[23,1]	0.865 	6.205E-4 	-	1.193	1.000	1.000	3361	2	23	1
T0[23,2]	0.758 	7.473E-4 	-	1.200	1.000	1.000	3362	2	23	2
T0[23,3]	0.816 	6.231E-4 	-	1.168	1.000	1.000	3363	2	23	3
T0[23,4]	0.757 	6.921E-4 	-	1.176	1.000	1.000	3364	2	23	4
T0[23,5]	0.883 	6.005E-4 	-	1.135	1.000	1.000	3365	2	23	5
T0[23,7]	0.989 	4.258E-4 	-	1.096	1.000	1.000	3367	2	23	7
T0[23,8]	0.984 	4.479E-4 	-	1.151	1.000	1.000	3368	2	23	8
T0[23,9]	1.005 	4.944E-4 	-	1.138	1.000	1.000	3369	2	23	9
T0[23,10]	0.914 	2.178E-4 	-	1.214	1.000	1.000	3370	2	23	10
T0[23,11]	-0.002 	6.342E-4 	gn	-6.236	1.000	1.000	3371	2	23	11
T0[23,12]	1.137 	3.800E-4 	-	1.111	1.000	1.000	3372	2	23	12
T0[23,13]	1.247 	2.917E-4 	-	1.088	1.000	1.000	3373	2	23	13
T0[23,14]	1.192 	2.841E-4 	-	1.101	1.000	1.000	3374	2	23	14
T0[23,15]	1.124 	3.773E-4 	-	1.199	1.000	1.000	3375	2	23	15
T0[23,16]	1.122 	3.439E-4 	-	1.149	1.000	1.000	3376	2	23	16
T0[23,17]	1.189 	3.393E-4 	-	1.131	1.000	1.000	3377	2	23	17
T0[23,18]	1.216 	3.220E-4 	-	1.124	1.000	1.000	3378	2	23	18
T0[23,19]	1.192 	3.612E-4 	-	1.102	1.000	1.000	3379	2	23	19
T0[23,20]	1.177 	3.890E-4 	-	0.995	1.000	1.000	3380	2	23	20
